hand1,hand2,hand1_equity,hand2_equity
KKo,J8o,0.8495999999999999,0.15039999999999998
KQo,J8o,0.6668000000000001,0.3332
KQs,J8o,0.682,0.318
KTo,J8o,0.6403,0.35969999999999996
KTs,J8o,0.6572,0.3428
J8o,Q2o,0.4328,0.5672
Q2s,J8o,0.5901,0.40990000000000004
J8o,Q3o,0.4328,0.5672
Q3s,J8o,0.5901,0.40990000000000004
J8o,Q4o,0.42829999999999996,0.5717
Q4s,J8o,0.5941,0.40590000000000004
J8o,Q5o,0.4243,0.5757
Q5s,J8o,0.5976,0.40240000000000004
J8o,Q6o,0.425,0.575
Q6s,J8o,0.597,0.40299999999999997
J8o,Q7o,0.4189,0.5811
Q7s,J8o,0.6022,0.3978
J8o,Q8o,0.2692,0.7308
Q8s,J8o,0.742,0.258
Q9o,J8o,0.6386999999999999,0.3613
Q9s,J8o,0.6556000000000001,0.3444
QJo,J8o,0.7404000000000001,0.2596
QJs,J8o,0.7489,0.2511
QQo,J8o,0.8618000000000001,0.1382
QTo,J8o,0.6513,0.34869999999999995
QTs,J8o,0.6674,0.3326
J8o,T2o,0.6592,0.3408
T2s,J8o,0.3791,0.6209
J8o,T3o,0.6586,0.3414
T3s,J8o,0.3796,0.6204
J8o,T4o,0.6537000000000001,0.34630000000000005
T4s,J8o,0.384,0.616
J8o,T5o,0.6555,0.34450000000000003
T5s,J8o,0.3823,0.6177
J8o,T6o,0.6466,0.35340000000000005
T6s,J8o,0.3907,0.6093
J8o,T7o,0.637,0.363
T7s,J8o,0.3998,0.6002000000000001
J8o,T8o,0.7245999999999999,0.2754
T8s,J8o,0.31489999999999996,0.6851
T9o,J8o,0.4219,0.5781000000000001
T9s,J8o,0.45439999999999997,0.5456
TTo,J8o,0.7151000000000001,0.2849
J8s,J9o,0.3422,0.6578
J9s,J8s,0.6712,0.32880000000000004
JJo,J8s,0.8525,0.1475
J8s,JTo,0.3211,0.6789000000000001
JTs,J8s,0.6909000000000001,0.3091
J8s,K2o,0.46590000000000004,0.5341
J8s,K2s,0.43729999999999997,0.5627
J8s,K3o,0.4658,0.5342
J8s,K3s,0.43729999999999997,0.5627
J8s,K4o,0.46159999999999995,0.5384
J8s,K4s,0.4335,0.5665
J8s,K5o,0.4578,0.5422
J8s,K5s,0.43,0.57
J8s,K6o,0.45840000000000003,0.5416
J8s,K6s,0.43060000000000004,0.5694
J8s,K7o,0.4507,0.5493
J8s,K7s,0.4235,0.5765
J8s,K8o,0.32020000000000004,0.6798000000000001
J8s,K8s,0.3081,0.6919
J8s,K9o,0.4089,0.5911
J8s,K9s,0.3833,0.6167
J8s,KJo,0.2983,0.7017
KJs,J8s,0.7123,0.2877
KKo,J8s,0.8094,0.1906
J8s,KQo,0.3714,0.6286
KQs,J8s,0.6524,0.34759999999999996
J8s,KTo,0.3967,0.6033
KTs,J8s,0.6283,0.37170000000000003
J8s,Q2o,0.4654,0.5346
J8s,Q2s,0.4372,0.5628
J8s,Q3o,0.4653,0.5347
J8s,Q3s,0.4372,0.5628
J8s,Q4o,0.4611,0.5389
J8s,Q4s,0.43329999999999996,0.5667
J8s,Q5o,0.4573,0.5427000000000001
J8s,Q5s,0.4299,0.5700999999999999
J8s,Q6o,0.4579,0.5421
J8s,Q6s,0.4304,0.5696
J8s,Q7o,0.4522,0.5478000000000001
J8s,Q7s,0.4253,0.5747
J8s,Q8o,0.3094,0.6906
J8s,Q8s,0.2989,0.7011
J8s,Q9o,0.3983,0.6017
Q9s,J8s,0.6267,0.37329999999999997
J8s,QJo,0.30260000000000004,0.6973999999999999
QJs,J8s,0.7076,0.2924
QQo,J8s,0.8207,0.1793
J8s,QTo,0.3861,0.6139
QTs,J8s,0.6383,0.3617
J8s,T2o,0.6755,0.3245
J8s,T2s,0.6454000000000001,0.3546
J8s,T3o,0.675,0.325
J8s,T3s,0.645,0.355
J8s,T4o,0.6703,0.3297
J8s,T4s,0.6406999999999999,0.3593
J8s,T5o,0.6718999999999999,0.3281
J8s,T5s,0.6423000000000001,0.3577
J8s,T6o,0.6631999999999999,0.3368
J8s,T6s,0.6341,0.36590000000000006
J8s,T7o,0.6537999999999999,0.34619999999999995
J8s,T7s,0.6252,0.37479999999999997
J8s,T8o,0.7354,0.2646
T8s,J8s,0.3048,0.6951999999999999
J8s,T9o,0.5987,0.40130000000000005
T9s,J8s,0.428,0.5720000000000001
TTo,J8s,0.6790999999999999,0.3209
J9s,J9o,0.5249,0.47509999999999997
JJo,J9o,0.8893000000000001,0.1107
JTo,J9o,0.7184,0.2816
JTs,J9o,0.7291,0.2709
J9o,K2o,0.4447,0.5553
K2s,J9o,0.5791,0.42090000000000005
J9o,K3o,0.4437,0.5563
K3s,J9o,0.5799,0.4201
J9o,K4o,0.4437,0.5563
K4s,J9o,0.5799,0.4201
J9o,K5o,0.4393,0.5607
K5s,J9o,0.5839,0.41609999999999997
J9o,K6o,0.4399,0.5600999999999999
K6s,J9o,0.5832999999999999,0.4167
J9o,K7o,0.4318,0.5682
K7s,J9o,0.5905,0.40950000000000003
J9o,K8o,0.42840000000000006,0.5716
K8s,J9o,0.5931000000000001,0.4069
K9o,J9o,0.72,0.28
K9s,J9o,0.7322,0.26780000000000004
KJo,J9o,0.7290000000000001,0.271
KJs,J9o,0.7384999999999999,0.2615
KKo,J9o,0.8456,0.15439999999999998
KQo,J9o,0.657,0.34299999999999997
KQs,J9o,0.6724,0.3276
KTo,J9o,0.6308,0.36920000000000003
KTs,J9o,0.648,0.35200000000000004
J9o,Q2o,0.44409999999999994,0.5559000000000001
Q2s,J9o,0.5791,0.42090000000000005
J9o,Q3o,0.44310000000000005,0.5569
Q3s,J9o,0.5799,0.4201
J9o,Q4o,0.44310000000000005,0.5569
Q4s,J9o,0.5799,0.4201
J9o,Q5o,0.4387,0.5613
Q5s,J9o,0.5839,0.41609999999999997
J9o,Q6o,0.4393,0.5607
Q6s,J9o,0.5832999999999999,0.4167
J9o,Q7o,0.43320000000000003,0.5668
Q7s,J9o,0.5885,0.4115
J9o,Q8o,0.41950000000000004,0.5805
Q8s,J9o,0.6013000000000001,0.3987
J9o,Q9o,0.2686,0.7314
Q9s,J9o,0.742,0.258
QJo,J9o,0.7364,0.2636
QJs,J9o,0.7445999999999999,0.2554
QQo,J9o,0.8604,0.1396
QTo,J9o,0.6419,0.35810000000000003
QTs,J9o,0.6583,0.3417
J9o,T2o,0.6709,0.32909999999999995
T2s,J9o,0.3678,0.6322
J9o,T3o,0.6668000000000001,0.3332
T3s,J9o,0.3715,0.6285000000000001
J9o,T4o,0.6664,0.3336
T4s,J9o,0.37189999999999995,0.6281
J9o,T5o,0.6645,0.33549999999999996
T5s,J9o,0.3735,0.6265
J9o,T6o,0.6556000000000001,0.3444
T6s,J9o,0.38189999999999996,0.6181
J9o,T7o,0.6459999999999999,0.354
T7s,J9o,0.391,0.609
J9o,T8o,0.6365999999999999,0.36340000000000006
T8s,J9o,0.39990000000000003,0.6001
J9o,T9o,0.7252,0.2748
T9s,J9o,0.3141,0.6859000000000001
TTo,J9o,0.7109000000000001,0.2891
JJo,J9s,0.8393999999999999,0.1606
J9s,JTo,0.32189999999999996,0.6781
JTs,J9s,0.6897,0.3103
J9s,K2o,0.4765,0.5235
J9s,K2s,0.44780000000000003,0.5522
J9s,K3o,0.4755,0.5245000000000001
J9s,K3s,0.44689999999999996,0.5531
J9s,K4o,0.4755,0.5245000000000001
J9s,K4s,0.44689999999999996,0.5531
J9s,K5o,0.47130000000000005,0.5287
J9s,K5s,0.44310000000000005,0.5569
J9s,K6o,0.4719,0.5281
J9s,K6s,0.4437,0.5563
J9s,K7o,0.4642,0.5357999999999999
J9s,K7s,0.4366,0.5634
J9s,K8o,0.4611,0.5389
J9s,K8s,0.4339,0.5661
J9s,K9o,0.3194,0.6806
J9s,K9s,0.3077,0.6923
J9s,KJo,0.3131,0.6869
KJs,J9s,0.6981999999999999,0.3018
KKo,J9s,0.8055,0.1945
J9s,KQo,0.38079999999999997,0.6192
KQs,J9s,0.6431999999999999,0.3568
J9s,KTo,0.4057,0.5943
KTs,J9s,0.6195,0.38049999999999995
J9s,Q2o,0.47600000000000003,0.524
J9s,Q2s,0.4476,0.5524
J9s,Q3o,0.475,0.525
J9s,Q3s,0.4468,0.5532
J9s,Q4o,0.475,0.525
J9s,Q4s,0.4468,0.5532
J9s,Q5o,0.4708,0.5292
J9s,Q5s,0.44299999999999995,0.557
J9s,Q6o,0.4714,0.5286
J9s,Q6s,0.4435,0.5565
J9s,Q7o,0.4657,0.5343
J9s,Q7s,0.4384,0.5616
J9s,Q8o,0.4525,0.5475
J9s,Q8s,0.42590000000000006,0.5740999999999999
J9s,Q9o,0.3086,0.6914
J9s,Q9s,0.2985,0.7015
J9s,QJo,0.306,0.6940000000000001
QJs,J9s,0.7040000000000001,0.29600000000000004
QQo,J9s,0.8193,0.1807
J9s,QTo,0.395,0.605
QTs,J9s,0.6296,0.3704
J9s,T2o,0.6865000000000001,0.3135
J9s,T2s,0.6562,0.34380000000000005
J9s,T3o,0.6827,0.3173
J9s,T3s,0.6526000000000001,0.34740000000000004
J9s,T4o,0.6822,0.3178
J9s,T4s,0.6522,0.3478
J9s,T5o,0.6805,0.3195
J9s,T5s,0.6507,0.3493
J9s,T6o,0.6718000000000001,0.3282
J9s,T6s,0.6425,0.3575
J9s,T7o,0.6624,0.33759999999999996
J9s,T7s,0.6335999999999999,0.3664
J9s,T8o,0.6531999999999999,0.3468
J9s,T8s,0.6248,0.37520000000000003
J9s,T9o,0.7354,0.2646
T9s,J9s,0.3044,0.6956
TTo,J9s,0.6751,0.3249
JJo,JTo,0.8703,0.1297
JJo,JTs,0.8218000000000001,0.1782
JJo,K2o,0.7298,0.2702
JJo,K2s,0.6928,0.3072
JJo,K3o,0.7258,0.2742
JJo,K3s,0.6892,0.31079999999999997
JJo,K4o,0.7218000000000001,0.2782
JJo,K4s,0.6855,0.3145
JJo,K5o,0.7178,0.2822
JJo,K5s,0.6819,0.3181
JJo,K6o,0.7221,0.2779
JJo,K6s,0.6858,0.31420000000000003
JJo,K7o,0.7204,0.2796
JJo,K7s,0.6842,0.31579999999999997
JJo,K8o,0.7238,0.2762
JJo,K8s,0.6873999999999999,0.3126
JJo,K9o,0.7197,0.2803
JJo,K9s,0.6833,0.31670000000000004
JJo,KJo,0.6829000000000001,0.3171
JJo,KJs,0.6443000000000001,0.3557
KKo,JJo,0.8154,0.18460000000000001
JJo,KQo,0.5646,0.4354
JJo,KQs,0.5367000000000001,0.4633
JJo,KTo,0.7132999999999999,0.2867
JJo,KTs,0.6772,0.32280000000000003
JJo,Q2o,0.731,0.26899999999999996
JJo,Q2s,0.6940000000000001,0.306
JJo,Q3o,0.727,0.273
JJo,Q3s,0.6904,0.3096
JJo,Q4o,0.723,0.27699999999999997
JJo,Q4s,0.6868000000000001,0.3132
JJo,Q5o,0.7190000000000001,0.281
JJo,Q5s,0.6831,0.3169
JJo,Q6o,0.7232999999999999,0.2767
JJo,Q6s,0.687,0.313
JJo,Q7o,0.723,0.27699999999999997
JJo,Q7s,0.6868000000000001,0.3132
JJo,Q8o,0.7188,0.2812
JJo,Q8s,0.6827,0.3173
JJo,Q9o,0.7147,0.2853
JJo,Q9s,0.6787000000000001,0.32130000000000003
JJo,QJo,0.6673,0.33270000000000005
JJo,QJs,0.6301,0.3699
QQo,JJo,0.8197,0.18030000000000002
JJo,QTo,0.7082999999999999,0.2917
JJo,QTs,0.6725,0.3275
JJo,T2o,0.8856,0.1144
JJo,T2s,0.8429000000000001,0.15710000000000002
JJo,T3o,0.8812000000000001,0.1188
JJo,T3s,0.8389,0.1611
JJo,T4o,0.8768,0.1232
JJo,T4s,0.8348,0.16519999999999999
JJo,T5o,0.8767,0.1233
JJo,T5s,0.8348,0.16519999999999999
JJo,T6o,0.8643000000000001,0.13570000000000002
JJo,T6s,0.8231999999999999,0.17679999999999998
JJo,T7o,0.8603000000000001,0.13970000000000002
JJo,T7s,0.8193,0.1807
JJo,T8o,0.8589,0.1411
JJo,T8s,0.8179000000000001,0.1821
JJo,T9o,0.858,0.142
JJo,T9s,0.8170000000000001,0.183
JJo,TTo,0.8199,0.1801
JTs,JTo,0.5249,0.47509999999999997
JTo,K2o,0.4598,0.5402
K2s,JTo,0.5644,0.43560000000000004
JTo,K3o,0.45880000000000004,0.5412
K3s,JTo,0.5653,0.4347
JTo,K4o,0.4578,0.5422
K4s,JTo,0.5661,0.4339
JTo,K5o,0.4578,0.5422
K5s,JTo,0.5661,0.4339
JTo,K6o,0.45840000000000003,0.5416
K6s,JTo,0.5655,0.43450000000000005
JTo,K7o,0.4498,0.5502
K7s,JTo,0.5731,0.4269
JTo,K8o,0.4465,0.5535
K8s,JTo,0.5758,0.4242
JTo,K9o,0.4328,0.5672
K9s,JTo,0.5886,0.4114
KJo,JTo,0.7241,0.2759
KJs,JTo,0.7332,0.2668
KKo,JTo,0.8425,0.1575
KQo,JTo,0.6462,0.3538
KQs,JTo,0.662,0.33799999999999997
KTo,JTo,0.7203,0.2797
KTs,JTo,0.7319,0.2681
JTo,Q2o,0.45909999999999995,0.5409
Q2s,JTo,0.5645,0.4355
JTo,Q3o,0.4581,0.5418999999999999
Q3s,JTo,0.5653,0.4347
JTo,Q4o,0.4572,0.5428000000000001
Q4s,JTo,0.5661999999999999,0.4338
JTo,Q5o,0.4571,0.5428999999999999
Q5s,JTo,0.5661999999999999,0.4338
JTo,Q6o,0.4578,0.5422
Q6s,JTo,0.5656,0.43439999999999995
JTo,Q7o,0.4512,0.5488000000000001
Q7s,JTo,0.5711999999999999,0.4288
JTo,Q8o,0.4376,0.5624
Q8s,JTo,0.584,0.41600000000000004
JTo,Q9o,0.4239,0.5761
Q9s,JTo,0.5969,0.4031
JTo,QJo,0.2644,0.7356
QJs,JTo,0.7431,0.2569
QQo,JTo,0.8576999999999999,0.1423
QTo,JTo,0.7317,0.2683
QTs,JTo,0.7417,0.2583
JTo,T2o,0.7626999999999999,0.2373
T2s,JTo,0.2821,0.7179000000000001
JTo,T3o,0.7575,0.2425
T3s,JTo,0.2869,0.7131000000000001
JTo,T4o,0.7524,0.24760000000000001
T4s,JTo,0.2917,0.7082999999999999
JTo,T5o,0.7513,0.2487
T5s,JTo,0.2927,0.7073
JTo,T6o,0.7545000000000001,0.2455
T6s,JTo,0.2899,0.7101000000000001
JTo,T7o,0.7381,0.2619
T7s,JTo,0.30469999999999997,0.6953
JTo,T8o,0.7341,0.2659
T8s,JTo,0.30820000000000003,0.6918000000000001
JTo,T9o,0.7336,0.2664
T9s,JTo,0.3084,0.6916
TTo,JTo,0.6487999999999999,0.35119999999999996
JTs,K2o,0.49060000000000004,0.5094
JTs,K2s,0.4617,0.5383
JTs,K3o,0.48969999999999997,0.5103
JTs,K3s,0.4608,0.5392
JTs,K4o,0.48869999999999997,0.5113
JTs,K4s,0.46,0.54
JTs,K5o,0.48869999999999997,0.5113
JTs,K5s,0.46,0.54
JTs,K6o,0.4893,0.5107
JTs,K6s,0.4606,0.5394
JTs,K7o,0.48119999999999996,0.5188
JTs,K7s,0.4531,0.5468999999999999
JTs,K8o,0.4781,0.5219
JTs,K8s,0.45039999999999997,0.5496
JTs,K9o,0.465,0.535
JTs,K9s,0.4379,0.5621
JTs,KJo,0.3172,0.6828
JTs,KJs,0.3062,0.6938
KKo,JTs,0.8025,0.1975
JTs,KQo,0.3908,0.6092
KQs,JTs,0.6334000000000001,0.3666
JTs,KTo,0.3186,0.6814
JTs,KTs,0.30760000000000004,0.6923999999999999
JTs,Q2o,0.4901,0.5099
JTs,Q2s,0.46149999999999997,0.5385
JTs,Q3o,0.4891,0.5109
JTs,Q3s,0.4607,0.5393
JTs,Q4o,0.4882,0.5118
JTs,Q4s,0.4598,0.5402
JTs,Q5o,0.4882,0.5118
JTs,Q5s,0.4598,0.5402
JTs,Q6o,0.4888,0.5112
JTs,Q6s,0.4604,0.5396
JTs,Q7o,0.4826,0.5174
JTs,Q7s,0.4549,0.5451
JTs,Q8o,0.46950000000000003,0.5305
JTs,Q8s,0.4424,0.5576
JTs,Q9o,0.45640000000000003,0.5436
JTs,Q9s,0.4299,0.5700999999999999
JTs,QJo,0.3064,0.6936
QJs,JTs,0.703,0.297
QQo,JTs,0.8167,0.1833
JTs,QTo,0.3078,0.6922
JTs,QTs,0.2983,0.7017
JTs,T2o,0.77,0.23
JTs,T2s,0.7268000000000001,0.2732
JTs,T3o,0.7652,0.2348
JTs,T3s,0.7223999999999999,0.2776
JTs,T4o,0.7604000000000001,0.2396
JTs,T4s,0.718,0.282
JTs,T5o,0.7593000000000001,0.2407
JTs,T5s,0.7170000000000001,0.28300000000000003
JTs,T6o,0.7622,0.2378
JTs,T6s,0.7195999999999999,0.2804
JTs,T7o,0.7465,0.2535
JTs,T7s,0.7054,0.29460000000000003
JTs,T8o,0.7422,0.25780000000000003
JTs,T8s,0.7018000000000001,0.2982
JTs,T9o,0.7412000000000001,0.2588
JTs,T9s,0.7011,0.2989
TTo,JTs,0.6131,0.38689999999999997
K2s,K2o,0.5251,0.47490000000000004
K2o,K3o,0.4683,0.5317000000000001
K3s,K2o,0.5568,0.4432
K2o,K4o,0.4648,0.5352
K4s,K2o,0.5600999999999999,0.4399
K2o,K5o,0.4366,0.5634
K5s,K2o,0.5863,0.41369999999999996
K2o,K6o,0.40130000000000005,0.5987
K6s,K2o,0.6192,0.38079999999999997
K2o,K7o,0.36090000000000005,0.6391
K7s,K2o,0.6568999999999999,0.3431
K2o,K8o,0.33140000000000003,0.6686
K8s,K2o,0.6845,0.3155
K9o,K2o,0.7021999999999999,0.2978
K9s,K2o,0.7159,0.2841
KJo,K2o,0.741,0.259
KJs,K2o,0.7523000000000001,0.2477
KKo,K2o,0.9462999999999999,0.0537
KQo,K2o,0.7505,0.2495
KQs,K2o,0.7614,0.2386
KTo,K2o,0.7284,0.2716
KTs,K2o,0.7404000000000001,0.2596
Q2o,K2o,0.2468,0.7532
Q2s,K2o,0.2893,0.7106999999999999
Q3o,K2o,0.3996,0.6004
Q3s,K2o,0.43439999999999995,0.5656
Q4o,K2o,0.40369999999999995,0.5963
Q4s,K2o,0.43810000000000004,0.5619
Q5o,K2o,0.4077,0.5922999999999999
Q5s,K2o,0.44179999999999997,0.5582
Q6o,K2o,0.4113,0.5887
Q6s,K2o,0.44530000000000003,0.5547
Q7o,K2o,0.41159999999999997,0.5884
Q7s,K2o,0.4457,0.5543
Q8o,K2o,0.42060000000000003,0.5794
Q8s,K2o,0.45399999999999996,0.546
Q9o,K2o,0.43189999999999995,0.5681
Q9s,K2o,0.4646,0.5354
QJo,K2o,0.4434,0.5566
QJs,K2o,0.4756,0.5244
QQo,K2o,0.7301000000000001,0.2699
QTo,K2o,0.44689999999999996,0.5531
QTs,K2o,0.47869999999999996,0.5213
K2o,T2o,0.7454999999999999,0.2545
T2s,K2o,0.2963,0.7037
K2o,T3o,0.5936,0.4064
T3s,K2o,0.44060000000000005,0.5594
K2o,T4o,0.5895,0.4105
T4s,K2o,0.44439999999999996,0.5556
K2o,T5o,0.589,0.41100000000000003
T5s,K2o,0.4448,0.5552
K2o,T6o,0.5759000000000001,0.4241
T6s,K2o,0.457,0.5429999999999999
K2o,T7o,0.5627,0.43729999999999997
T7s,K2o,0.4694,0.5306000000000001
T8o,K2o,0.44630000000000003,0.5537
T8s,K2o,0.4777,0.5223
T9o,K2o,0.4576,0.5424
T9s,K2o,0.48840000000000006,0.5115999999999999
TTo,K2o,0.7289,0.2711
K2s,K3o,0.4972,0.5028
K3s,K2s,0.5283,0.4717
K2s,K4o,0.4939,0.5061
K4s,K2s,0.5314,0.4686
K2s,K5o,0.4677,0.5323
K5s,K2s,0.5556,0.44439999999999996
K2s,K6o,0.4349,0.5650999999999999
K6s,K2s,0.5861,0.4139
K2s,K7o,0.3975,0.6025
K7s,K2s,0.6209,0.3791
K2s,K8o,0.3699,0.6301
K8s,K2s,0.6467,0.3533
K2s,K9o,0.3383,0.6617000000000001
K9s,K2s,0.6761,0.3239
K2s,KJo,0.3018,0.6981999999999999
KJs,K2s,0.7101999999999999,0.2898
KKo,K2s,0.892,0.10800000000000001
K2s,KQo,0.2928,0.7071999999999999
KQs,K2s,0.7189,0.2811
K2s,KTo,0.31370000000000003,0.6862999999999999
KTs,K2s,0.6990000000000001,0.301
K2s,Q2o,0.7637,0.23629999999999998
K2s,Q2s,0.7206,0.27940000000000004
K2s,Q3o,0.6214999999999999,0.3785
K2s,Q3s,0.5926,0.40740000000000004
K2s,Q4o,0.6177,0.3823
K2s,Q4s,0.5891,0.41090000000000004
K2s,Q5o,0.614,0.386
K2s,Q5s,0.5856,0.4144
K2s,Q6o,0.6108,0.3892
K2s,Q6s,0.5825,0.4175
K2s,Q7o,0.6106,0.38939999999999997
K2s,Q7s,0.5821999999999999,0.4178
K2s,Q8o,0.6022,0.3978
Q8s,K2s,0.42579999999999996,0.5742
K2s,Q9o,0.5912,0.40880000000000005
Q9s,K2s,0.4363,0.5637
K2s,QJo,0.5797,0.4203
QJs,K2s,0.4472,0.5528
QQo,K2s,0.693,0.307
K2s,QTo,0.5765,0.4235
QTs,K2s,0.45020000000000004,0.5498
K2s,T2o,0.7565999999999999,0.2434
K2s,T2s,0.7142000000000001,0.2858
K2s,T3o,0.6152000000000001,0.3848
K2s,T3s,0.5867,0.4133
K2s,T4o,0.6114,0.3886
K2s,T4s,0.5832,0.4168
K2s,T5o,0.6109,0.38909999999999995
K2s,T5s,0.5828,0.4172
K2s,T6o,0.5988,0.4012
K2s,T6s,0.5710999999999999,0.4289
K2s,T7o,0.5864,0.41359999999999997
T7s,K2s,0.4407,0.5593
K2s,T8o,0.5781000000000001,0.4219
T8s,K2s,0.4487,0.5513
K2s,T9o,0.5670000000000001,0.433
T9s,K2s,0.4592,0.5408
TTo,K2s,0.6919,0.3081
K3s,K3o,0.5251,0.47490000000000004
K3o,K4o,0.4679,0.5321
K4s,K3o,0.5571,0.4429
K5o,K3o,0.562,0.43799999999999994
K5s,K3o,0.5848,0.4152
K6o,K3o,0.597,0.40299999999999997
K6s,K3o,0.6175,0.3825
K7o,K3o,0.6339,0.3661
K7s,K3o,0.6518999999999999,0.3481
K8o,K3o,0.6677,0.3323
K8s,K3o,0.6836,0.3164
K9o,K3o,0.6973999999999999,0.30260000000000004
K9s,K3o,0.7112999999999999,0.2887
KJo,K3o,0.736,0.264
KJs,K3o,0.7476,0.25239999999999996
KKo,K3o,0.9419,0.0581
KQo,K3o,0.7454999999999999,0.2545
KQs,K3o,0.7567,0.2433
KTo,K3o,0.7234999999999999,0.27649999999999997
KTs,K3o,0.7358,0.2642
Q2o,K3o,0.3574,0.6426000000000001
Q2s,K3o,0.3956,0.6043999999999999
Q3o,K3o,0.2486,0.7514
Q3s,K3o,0.2908,0.7092
Q4o,K3o,0.3997,0.6003000000000001
Q4s,K3o,0.4343,0.5657
Q5o,K3o,0.4036,0.5964
Q5s,K3o,0.43799999999999994,0.562
Q6o,K3o,0.4073,0.5927
Q6s,K3o,0.4414,0.5586
Q7o,K3o,0.4071,0.5929
Q7s,K3o,0.4414,0.5586
Q8o,K3o,0.4205,0.5795
Q8s,K3o,0.4539,0.5461
Q9o,K3o,0.43090000000000006,0.5690999999999999
Q9s,K3o,0.4636,0.5364
QJo,K3o,0.4425,0.5575
QJs,K3o,0.4746,0.5254
QQo,K3o,0.726,0.27399999999999997
QTo,K3o,0.4459,0.5540999999999999
QTs,K3o,0.4778,0.5222
K3o,T2o,0.6357,0.3643
T2s,K3o,0.4018,0.5982
K3o,T3o,0.7437999999999999,0.2562
T3s,K3o,0.2978,0.7021999999999999
K3o,T4o,0.5935,0.4065
T4s,K3o,0.44049999999999995,0.5595
K3o,T5o,0.593,0.40700000000000003
T5s,K3o,0.441,0.5589999999999999
K3o,T6o,0.58,0.42
T6s,K3o,0.4532,0.5468
K3o,T7o,0.5672,0.4328
T7s,K3o,0.46509999999999996,0.5349
T8o,K3o,0.4462,0.5538000000000001
T8s,K3o,0.47759999999999997,0.5224
T9o,K3o,0.45659999999999995,0.5434
T9s,K3o,0.4874,0.5126
TTo,K3o,0.7249,0.2751
K3s,K4o,0.4966,0.5034000000000001
K4s,K3s,0.5287,0.47130000000000005
K3s,K5o,0.46880000000000005,0.5312
K5s,K3s,0.5544,0.4456
K3s,K6o,0.4364,0.5636
K6s,K3s,0.5845,0.4155
K3s,K7o,0.4022,0.5978
K7s,K3s,0.6164999999999999,0.3835
K3s,K8o,0.37070000000000003,0.6293
K8s,K3s,0.6459,0.35409999999999997
K3s,K9o,0.3428,0.6572
K9s,K3s,0.6718999999999999,0.3281
K3s,KJo,0.3064,0.6936
KJs,K3s,0.706,0.294
KKo,K3s,0.888,0.11199999999999999
K3s,KQo,0.2974,0.7026
KQs,K3s,0.7145999999999999,0.2854
K3s,KTo,0.3182,0.6818000000000001
KTs,K3s,0.6948000000000001,0.30519999999999997
K3s,Q2o,0.6603,0.3397
K3s,Q2s,0.6302,0.36979999999999996
K3s,Q3o,0.762,0.23800000000000002
K3s,Q3s,0.7192000000000001,0.2808
K3s,Q4o,0.6213000000000001,0.3787
K3s,Q4s,0.5926,0.40740000000000004
K3s,Q5o,0.6175999999999999,0.3824
K3s,Q5s,0.5891,0.41090000000000004
K3s,Q6o,0.6143,0.3857
K3s,Q6s,0.5859000000000001,0.41409999999999997
K3s,Q7o,0.6145,0.38549999999999995
K3s,Q7s,0.586,0.414
K3s,Q8o,0.6022,0.3978
Q8s,K3s,0.42579999999999996,0.5742
K3s,Q9o,0.5920000000000001,0.408
Q9s,K3s,0.4355,0.5645
K3s,QJo,0.5806,0.4194
QJs,K3s,0.44630000000000003,0.5537
QQo,K3s,0.6894,0.3106
K3s,QTo,0.5774,0.4226
QTs,K3s,0.4493,0.5507
K3s,T2o,0.654,0.34600000000000003
K3s,T2s,0.6243,0.3757
K3s,T3o,0.7548999999999999,0.2451
K3s,T3s,0.7127,0.2873
K3s,T4o,0.6149,0.3851
K3s,T4s,0.5866,0.41340000000000005
K3s,T5o,0.6145,0.38549999999999995
K3s,T5s,0.5861999999999999,0.4138
K3s,T6o,0.6023,0.39770000000000005
K3s,T6s,0.5745,0.4255
K3s,T7o,0.5904,0.4096
T7s,K3s,0.43689999999999996,0.5631
K3s,T8o,0.5781000000000001,0.4219
T8s,K3s,0.4487,0.5513
K3s,T9o,0.5679,0.4321
T9s,K3s,0.45840000000000003,0.5416
TTo,K3s,0.6883,0.31170000000000003
K4s,K4o,0.525,0.475
K5o,K4o,0.5592,0.44079999999999997
K5s,K4o,0.5821000000000001,0.4179
K6o,K4o,0.5956,0.4044
K6s,K4o,0.616,0.384
K7o,K4o,0.6321,0.3679
K7s,K4o,0.6502,0.34979999999999994
K8o,K4o,0.6625,0.3375
K8s,K4o,0.6786,0.3214
K9o,K4o,0.6965,0.3035
K9s,K4o,0.7105,0.2895
KJo,K4o,0.7311,0.26890000000000003
KJs,K4o,0.743,0.257
KKo,K4o,0.9375,0.0625
KQo,K4o,0.7406,0.2594
KQs,K4o,0.7521,0.24789999999999998
KTo,K4o,0.7186,0.2814
KTs,K4o,0.7312000000000001,0.2688
Q2o,K4o,0.3565,0.6435
Q2s,K4o,0.3947,0.6053000000000001
Q3o,K4o,0.3578,0.6422
Q3s,K4o,0.3958,0.6042000000000001
Q4o,K4o,0.2503,0.7497
Q4s,K4o,0.2923,0.7077
Q5o,K4o,0.3996,0.6004
Q5s,K4o,0.4341,0.5659000000000001
Q6o,K4o,0.4033,0.5967
Q6s,K4o,0.4376,0.5624
Q7o,K4o,0.4031,0.5969
Q7s,K4o,0.4376,0.5624
Q8o,K4o,0.41609999999999997,0.5839
Q8s,K4o,0.4497,0.5503
