hand,22o,32o,32s,33o,42o,42s,43o,43s,44o,52o,52s,53o,53s,54o,54s,55o,62o,62s,63o,63s,64o,64s,65o,65s,66o,72o,72s,73o,73s,74o,74s,75o,75s,76o,76s,77o,82o,82s,83o,83s,84o,84s,85o,85s,86o,86s,87o,87s,88o,92o,92s,93o,93s,94o,94s,95o,95s,96o,96s,97o,97s,98o,98s,99o,A2o,A2s,A3o,A3s,A4o,A4s,A5o,A5s,A6o,A6s,A7o,A7s,A8o,A8s,A9o,A9s,AAo,AJo,AJs,AKo,AKs,AQo,AQs,ATo,ATs,J2o,J2s,J3o,J3s,J4o,J4s,J5o,J5s,J6o,J6s,J7o,J7s,J8o,J8s,J9o,J9s,JJo,JTo,JTs,K2o,K2s,K3o,K3s,K4o,K4s,K5o,K5s,K6o,K6s,K7o,K7s,K8o,K8s,K9o,K9s,KJo,KJs,KKo,KQo,KQs,KTo,KTs,Q2o,Q2s,Q3o,Q3s,Q4o,Q4s,Q5o,Q5s,Q6o,Q6s,Q7o,Q7s,Q8o,Q8s,Q9o,Q9s,QJo,QJs,QQo,QTo,QTs,T2o,T2s,T3o,T3s,T4o,T4s,T5o,T5s,T6o,T6s,T7o,T7s,T8o,T8s,T9o,T9s,TTo
54o,0.65132093,0.8592831,0.7324109,0.66048396,0.8899172,0.7659159,0.9374131,0.79428387,0.4925477,0.8935739,0.75858504,0.9295629,0.78359,0.9999996,0.7844847,0.34396264,0.8595177,0.7451444,0.8685069,0.73038006,0.9237079,0.76078594,0.88437736,0.67381036,0.28746992,0.81928426,0.69471383,0.85048115,0.74011064,0.8363405,0.6980174,0.8015739,0.65679574,0.7232275,0.56035537,0.2641228,0.7740641,0.6413887,0.78780264,0.6824291,0.78187686,0.6600484,0.69691086,0.56088173,0.6352502,0.49039745,0.61338246,0.45179608,0.21450207,0.7032813,0.57760066,0.7207144,0.5907047,0.7129291,0.5770953,0.6214549,0.48332125,0.5639208,0.44132632,0.5655003,0.41174307,0.51472473,0.3700964,0.1839979,0.46205556,0.24232331,0.4104851,0.24885067,0.3216421,0.16682838,0.32049623,0.06978201,0.313779,0.094368875,0.28931615,0.07010171,0.30577883,0.09340455,0.27685162,0.06326239,0.13118465,0.20760211,0.101259746,0.23729791,0.112310104,0.22356302,0.09377714,0.2470922,0.07133951,0.58061516,0.41056797,0.5605799,0.42764968,0.46918297,0.3390233,0.42128718,0.25159627,0.3794152,0.25615707,0.39248377,0.23922893,0.34142503,0.27125478,0.38078508,0.26537207,0.16160746,0.31329653,0.18982701,0.44972703,0.32406121,0.4801227,0.3445917,0.3690859,0.2352516,0.35602632,0.21937633,0.33164454,0.17722626,0.36503315,0.18204635,0.37668094,0.18956248,0.37622118,0.19603607,0.30543935,0.15104789,0.11790825,0.24334793,0.07332631,0.30874294,0.19544576,0.5352896,0.3709457,0.5512644,0.41662005,0.43498465,0.32035542,0.4086137,0.2257654,0.3911512,0.25895718,0.4130167,0.23965728,0.32704148,0.18275367,0.32982144,0.19156578,0.22432701,0.11150747,0.11051075,0.25254774,0.12451818,0.63705236,0.47151434,0.6603787,0.50933164,0.60871464,0.4619417,0.5557537,0.4006281,0.49166074,0.3569808,0.46585852,0.30594817,0.4303112,0.2962945,0.33885202,0.23982829,0.20555209
54s,0.56745434,0.6574478,0.8289344,0.6056841,0.67661166,0.8156265,0.72812456,0.9249161,0.49032038,0.6786801,0.8266664,0.71117014,0.8537421,0.7844847,1.0,0.36694852,0.65943414,0.8146665,0.68576545,0.8317896,0.7380752,0.9098903,0.69414866,0.90543926,0.2825718,0.6307852,0.7649021,0.66130406,0.81564337,0.68238693,0.85639334,0.61849153,0.81331587,0.5426582,0.77884924,0.23280713,0.5904689,0.7118296,0.60180515,0.74123967,0.6146365,0.7906557,0.50780797,0.6982768,0.45669433,0.64410526,0.4093565,0.6569688,0.20104915,0.5297501,0.6440039,0.5460239,0.6666879,0.5331814,0.66731805,0.44773787,0.59913677,0.40207896,0.5980154,0.37158984,0.5095506,0.29345694,0.5192149,0.18416262,0.307081,0.34295446,0.321085,0.3542905,0.22950523,0.2828235,0.21990569,0.19095714,0.22715175,0.1914447,0.19907665,0.14655295,0.21515779,0.16249484,0.23232697,0.15519735,0.13651396,0.17897528,0.20377511,0.20530598,0.19670925,0.18477972,0.17642206,0.2120009,0.16518228,0.37557018,0.43705073,0.3954009,0.4742782,0.29365298,0.3760265,0.25834456,0.31142184,0.22337325,0.31861842,0.19486384,0.27409554,0.15183106,0.33714008,0.20602705,0.30879596,0.16245389,0.17919846,0.3002343,0.30536407,0.39107728,0.36884916,0.43124747,0.25735047,0.31191397,0.25551236,0.32072857,0.23202355,0.25867867,0.22473027,0.24583696,0.20232074,0.23252285,0.23217727,0.26316032,0.18426822,0.22344796,0.1275853,0.17040093,0.1836896,0.21836399,0.29518333,0.38088673,0.43742782,0.42321816,0.49386474,0.30305123,0.39535654,0.3173276,0.36766744,0.2906937,0.36344332,0.26601487,0.32410228,0.20039533,0.2759204,0.21431056,0.28246325,0.16257498,0.25500488,0.12458136,0.17848042,0.20468335,0.46544245,0.54095304,0.5021412,0.5853799,0.43356177,0.5271039,0.39023852,0.4821202,0.34119985,0.45132902,0.29011723,0.37607455,0.20838751,0.32241222,0.16595319,0.3493578,0.2097567
55o,0.61197793,0.27953827,0.30571896,0.7249947,0.29734963,0.30936775,0.2738071,0.3087888,0.9248933,0.32676357,0.3611274,0.36611447,0.3755023,0.34396264,0.36694852,1.0000002,0.357133,0.37864125,0.3615935,0.4063826,0.44100896,0.4514908,0.42890975,0.43282506,0.8966096,0.32161805,0.35858628,0.32793808,0.37412533,0.34376788,0.40299743,0.4391074,0.45981622,0.35980648,0.36126798,0.7144388,0.32946733,0.35974073,0.30208677,0.34468296,0.34646106,0.38805926,0.40515485,0.4625141,0.37092918,0.38212773,0.22907889,0.23864594,0.64363563,0.3194907,0.35683066,0.29988045,0.3566633,0.33396754,0.3827802,0.39204586,0.46508703,0.3721405,0.4327645,0.2958868,0.33489594,0.26995987,0.29950914,0.59480846,0.10544206,0.14917633,0.1778229,0.20780917,0.24132746,0.3163134,0.33103502,0.3331214,0.20633577,0.23811562,0.17741361,0.19412346,0.17389876,0.1583029,0.15964478,0.15303935,0.30509403,0.16854861,0.19601455,0.20311014,0.1671811,0.19812118,0.17532016,0.18250072,0.14642546,0.29189068,0.3415181,0.32101196,0.37419784,0.35583535,0.41964763,0.44136453,0.5033353,0.42410105,0.4724084,0.36037758,0.38688466,0.28874525,0.31715542,0.28123486,0.2541389,0.48582873,0.16563222,0.1645425,0.122911006,0.15744394,0.17302449,0.20897457,0.2667944,0.28838828,0.3077237,0.36905676,0.25353637,0.32087588,0.20738779,0.21745163,0.15770888,0.17002447,0.124311075,0.1638272,0.18461558,0.1491887,0.3456132,0.13698983,0.11959597,0.16004933,0.20393366,0.22676288,0.26204634,0.2606128,0.32359055,0.2970847,0.34357566,0.4217702,0.46050903,0.3796846,0.4486667,0.28508422,0.32408205,0.2317756,0.24624772,0.19035047,0.21759294,0.14852186,0.11131205,0.40543103,0.21356621,0.16349694,0.27721804,0.30071607,0.2991021,0.3515783,0.29316473,0.38772854,0.39599264,0.46146274,0.372065,0.44739717,0.3167283,0.3766474,0.3516593,0.3447674,0.2627778,0.3066589,0.55624825
62o,0.71248233,0.94131976,0.8166831,0.63361114,0.9314797,0.79826844,0.91384876,0.7734785,0.45602036,0.9609921,0.8156729,0.93024635,0.7726759,0.8595177,0.65943414,0.357133,1.0000001,0.8770953,0.93554425,0.7840907,0.89882344,0.7209531,0.88511074,0.66545415,0.32134393,0.96242726,0.83999676,0.9052361,0.78740734,0.82235354,0.6788004,0.84001,0.6822906,0.79090405,0.6175,0.24562845,0.9098069,0.78431803,0.83290803,0.71946186,0.77220166,0.64946383,0.75980294,0.6090491,0.7413863,0.5682407,0.6271363,0.443877,0.15553644,0.8711409,0.731761,0.77239084,0.6267586,0.7424584,0.5968772,0.71206874,0.57043517,0.7023872,0.5631939,0.602386,0.41514772,0.4975183,0.3077942,0.12949002,0.48287413,0.26738316,0.3520322,0.17553674,0.25612327,0.10231897,0.31655693,0.05494927,0.29966214,0.06653436,0.22302814,0.0015626107,0.23471011,0.0111380415,0.2509724,0.023128906,0.044090766,0.17184208,0.06409992,0.16935809,0.04798967,0.18467475,0.04677341,0.2161158,0.030187283,0.71940106,0.5464058,0.6110592,0.4690217,0.51773,0.35647833,0.52570033,0.34881938,0.5036977,0.36219335,0.44662473,0.25546175,0.36059037,0.26336682,0.39766142,0.23792368,0.09156759,0.30357403,0.14948386,0.5748559,0.44400454,0.4901948,0.34658316,0.41539088,0.25240195,0.46067762,0.31154984,0.41554683,0.24738412,0.38738906,0.18797065,0.36885738,0.16277583,0.39368355,0.19954398,0.304135,0.14242513,0.051025845,0.23738429,0.050397873,0.34003678,0.21585502,0.65212446,0.4728365,0.55650026,0.4123931,0.45629817,0.3147928,0.518916,0.3140261,0.48525602,0.31939283,0.4370973,0.25151533,0.33661515,0.14757963,0.33312836,0.17114165,0.21311994,0.056221757,0.041157827,0.27750802,0.07967925,0.7809779,0.6190011,0.7060736,0.55821824,0.6329689,0.48838985,0.6595665,0.50162625,0.6214618,0.45671913,0.4998773,0.3315953,0.43940225,0.2491272,0.3454721,0.20019986,0.16157776
62s,0.68599856,0.8094771,0.9120582,0.6195889,0.8037736,0.8973754,0.7879183,0.8914778,0.4567348,0.8410397,0.93823963,0.8049553,0.8910485,0.7451444,0.8146665,0.37864125,0.8770953,0.99999994,0.8220605,0.90678847,0.7839773,0.86661255,0.77002674,0.82424057,0.3266462,0.8463874,0.9594556,0.7864455,0.8994739,0.7166098,0.8241076,0.71751106,0.83346397,0.64920574,0.7442757,0.22670987,0.7947247,0.9044545,0.70494676,0.8209553,0.6500019,0.77591425,0.6256123,0.7405824,0.5944959,0.6804462,0.45898417,0.5413889,0.14333785,0.76189137,0.8450656,0.6513649,0.73377085,0.6195389,0.7079066,0.5855332,0.69067806,0.56119746,0.66464156,0.45333105,0.49947372,0.33909044,0.40802306,0.13099825,0.4322968,0.4023714,0.34275582,0.32261422,0.22015935,0.21425262,0.2710752,0.18264663,0.26936817,0.18901806,0.18675007,0.10162932,0.18984959,0.1143183,0.2292563,0.11992829,0.043981466,0.13453248,0.14364299,0.12807603,0.10691888,0.13829532,0.113773614,0.17734917,0.12533072,0.60508806,0.6546952,0.5177085,0.582403,0.40482107,0.45906472,0.40100464,0.43600723,0.37907162,0.44926226,0.31000513,0.3323488,0.22414877,0.32984558,0.26336494,0.29561085,0.08732403,0.18825233,0.23111981,0.4789298,0.5505712,0.42596704,0.47552565,0.31372127,0.34048203,0.34145865,0.3922789,0.31244037,0.32690758,0.29095718,0.28171647,0.24729958,0.24669944,0.29384628,0.28280324,0.20411009,0.20733544,0.045836225,0.1676034,0.13273166,0.24729195,0.28762707,0.57139474,0.5998773,0.49706426,0.5493676,0.37300858,0.42921558,0.42658436,0.44566756,0.39096317,0.42638513,0.34281266,0.3687186,0.24147877,0.25310364,0.24896376,0.26805627,0.12986958,0.15646952,0.043513697,0.19166882,0.17415796,0.68419564,0.737577,0.60902613,0.67512906,0.52383304,0.59655905,0.5367328,0.60413957,0.49595436,0.54923445,0.37278756,0.40638307,0.28986263,0.30853596,0.22173102,0.2855021,0.16578344
63o,0.59890777,0.8671177,0.7504992,0.6380929,0.86489236,0.74022067,0.91079557,0.77705675,0.45688975,0.90046895,0.77369577,0.9412448,0.8002388,0.8685069,0.68576545,0.3615935,0.93554425,0.8220605,0.9999997,0.8599707,0.925667,0.763517,0.8841134,0.687205,0.33693883,0.8997366,0.7871137,0.96696585,0.8601714,0.8758403,0.7331061,0.8568262,0.72777086,0.8247303,0.6705065,0.29746926,0.8627668,0.7451253,0.9126302,0.8088941,0.8176197,0.70948416,0.80681986,0.67558813,0.76783514,0.62504244,0.68233865,0.5374979,0.20502362,0.82061654,0.6934074,0.8566224,0.7264216,0.78081775,0.64287066,0.74324787,0.6079819,0.7450249,0.6253272,0.6560008,0.49760303,0.5316264,0.35049257,0.16541915,0.41205385,0.24427487,0.3711043,0.2504892,0.26293844,0.14963898,0.32384208,0.111537606,0.28470632,0.09923819,0.23826617,0.06334032,0.25468752,0.07601181,0.26026654,0.07774945,0.046296105,0.2240529,0.12304698,0.20006692,0.08399669,0.22400819,0.09175931,0.2559414,0.09372639,0.65319085,0.4830644,0.6484052,0.51268834,0.5125264,0.3613985,0.5259041,0.352348,0.48012337,0.35339788,0.45457163,0.28398728,0.38449225,0.30295175,0.40167487,0.27097055,0.11887983,0.3081044,0.18360904,0.52519965,0.39697883,0.5256201,0.40065518,0.41258502,0.2717142,0.4730054,0.33578274,0.41298962,0.26430738,0.40405846,0.22735228,0.39126092,0.19696565,0.4017531,0.2324457,0.33220103,0.18092956,0.060166262,0.25548774,0.08842483,0.354691,0.24226458,0.575783,0.3974097,0.58197623,0.44135308,0.44617426,0.30454844,0.5165655,0.31438887,0.46018708,0.31936246,0.43385622,0.2647167,0.33553168,0.16665113,0.3407652,0.19463584,0.22487925,0.08994256,0.059274796,0.27128705,0.10964685,0.7111687,0.54853165,0.7538496,0.6058166,0.6408121,0.48449212,0.6571111,0.50337666,0.6032767,0.45099556,0.53609496,0.39060402,0.43982154,0.28543785,0.3380634,0.22701362,0.19789582
63s,0.56681496,0.71053964,0.82312906,0.6220439,0.7054165,0.80880624,0.75707996,0.8712661,0.47138262,0.75435156,0.9004983,0.7899603,0.8977797,0.73038006,0.8317896,0.4063826,0.7840907,0.90678847,0.8599707,1.0,0.7853226,0.8948574,0.7518226,0.8431535,0.359919,0.7464564,0.8632114,0.81612396,0.9346665,0.7346857,0.8740912,0.7086296,0.86673826,0.67234665,0.7943017,0.28047433,0.7035791,0.81872755,0.748044,0.8641916,0.65372264,0.7950207,0.634171,0.8104936,0.590959,0.7261321,0.47946587,0.62001175,0.2010721,0.66325957,0.7535174,0.6951873,0.79095805,0.6147896,0.7131906,0.5802417,0.69716525,0.5716414,0.75510037,0.4757056,0.58248425,0.36504078,0.4624192,0.1898533,0.32378802,0.37449092,0.3160922,0.36838436,0.21011443,0.2782432,0.26356655,0.24480726,0.2348856,0.21379182,0.17666692,0.15078816,0.20198815,0.17242388,0.23584512,0.17859672,0.07617471,0.18658191,0.22137104,0.18271701,0.17412663,0.19191663,0.18221468,0.21103892,0.18443607,0.48516396,0.5361451,0.5039973,0.57795465,0.37221777,0.4407183,0.36937535,0.40361837,0.3338423,0.42168647,0.29292086,0.3398847,0.24256498,0.3950462,0.25873283,0.32883996,0.12231954,0.19455643,0.27638477,0.39959404,0.4840648,0.4282384,0.50451154,0.3039945,0.3629152,0.34796858,0.423613,0.3101458,0.34689638,0.28834388,0.3112486,0.26458535,0.2874328,0.3155757,0.33107397,0.22697973,0.24757628,0.08650224,0.20722125,0.20461632,0.28198,0.34296232,0.45563927,0.4910875,0.4778514,0.5436666,0.34766322,0.41308433,0.41253206,0.4424657,0.35896793,0.42677173,0.32106724,0.36824548,0.236941,0.28201738,0.2623303,0.32062,0.13787787,0.19627126,0.08068175,0.18132016,0.19871566,0.58290684,0.6306389,0.6313297,0.69849783,0.51625156,0.5814039,0.51577246,0.5839539,0.47261843,0.54419816,0.41454485,0.50452054,0.29376143,0.35222557,0.23446815,0.34062883,0.22126345
64o,0.6156154,0.811252,0.68590504,0.65962315,0.85400975,0.7197529,0.872105,0.7396902,0.55054,0.8568551,0.72440416,0.91598564,0.7682126,0.9237079,0.7380752,0.44100896,0.89882344,0.7839773,0.925667,0.7853226,1.0000001,0.8210439,0.9190166,0.71234107,0.38321847,0.8689667,0.7511041,0.91130906,0.80550545,0.9201285,0.7746526,0.91601014,0.75528276,0.83788645,0.6554337,0.3282987,0.8285919,0.6972397,0.8535202,0.73562115,0.86145765,0.73562944,0.81181395,0.66515696,0.7951897,0.62664706,0.68635094,0.49834627,0.22452238,0.7523865,0.62293166,0.7743918,0.63937443,0.7812746,0.6349785,0.73212975,0.582628,0.7008272,0.56289476,0.65062743,0.46053967,0.51402557,0.31357452,0.16570726,0.36392358,0.17994192,0.34537542,0.20148975,0.26988465,0.13697752,0.29959574,0.062339265,0.24069561,0.04384527,0.20639311,0.006665931,0.20515431,0.011749387,0.20583084,0.012629718,0.0381878,0.16002078,0.060210373,0.16087778,0.040146112,0.16478543,0.034138136,0.20228991,0.027441021,0.60589135,0.4315439,0.5975332,0.45829043,0.5396162,0.39682654,0.53849304,0.35771787,0.4755082,0.34405026,0.45053065,0.27362046,0.35899127,0.29273418,0.39804867,0.2510861,0.13794187,0.2988503,0.17830226,0.45579717,0.32762378,0.47347993,0.35158423,0.4345757,0.29978526,0.46808422,0.31795356,0.3856346,0.22421509,0.37676436,0.18582672,0.35923085,0.1550012,0.3458991,0.17326014,0.28773922,0.13276833,0.05117862,0.20619074,0.04254982,0.3027422,0.18755817,0.52044845,0.35677338,0.53711003,0.41452968,0.463216,0.34824526,0.51100653,0.3183901,0.44139647,0.3064715,0.41785398,0.24000005,0.3048972,0.13870282,0.29381442,0.14732976,0.21154696,0.08489643,0.051762484,0.27390277,0.10150455,0.65883505,0.4919655,0.68677837,0.53680634,0.653495,0.503017,0.6547602,0.49560344,0.58792746,0.4239931,0.5060575,0.33796597,0.45338157,0.2799367,0.31329954,0.20306984,0.19229242
64s,0.5749053,0.65630144,0.79717124,0.62918717,0.6967527,0.8448206,0.7159004,0.8692519,0.5326547,0.6911423,0.8320343,0.75208485,0.9150922,0.76078594,0.9098903,0.4514908,0.7209531,0.86661255,0.763517,0.8948574,0.8210439,0.99999994,0.73624825,0.8819586,0.3797166,0.6835632,0.8136879,0.7381124,0.88510984,0.7379842,0.8930134,0.7114714,0.9253414,0.6211287,0.7901499,0.3105651,0.6337359,0.75573313,0.67047656,0.80159086,0.65754366,0.8312573,0.58709365,0.766892,0.56835705,0.7690854,0.44223738,0.6218786,0.22963955,0.56363493,0.6761643,0.60184485,0.7130871,0.5831868,0.70498276,0.51771754,0.6706981,0.4887633,0.66788685,0.42380098,0.58115435,0.29074433,0.4441664,0.19484349,0.255173,0.307236,0.27788836,0.33160424,0.1884515,0.2530099,0.21739648,0.20448308,0.18253504,0.17346038,0.14149138,0.116413206,0.14365125,0.12537421,0.16908994,0.123789765,0.07454514,0.11239736,0.15818968,0.13218498,0.13362049,0.13231371,0.14074697,0.15453506,0.13360864,0.39072502,0.4478837,0.42047483,0.5141816,0.33174518,0.43216032,0.3141314,0.37435582,0.28012273,0.39361042,0.23390934,0.31238133,0.15791391,0.3426072,0.20569634,0.3137427,0.13229303,0.1306969,0.24464154,0.3146631,0.3907569,0.36146373,0.43810028,0.28630763,0.34697166,0.29935938,0.37269202,0.26344058,0.30076206,0.2347672,0.25745693,0.20321468,0.22889851,0.23079151,0.26128697,0.16260704,0.21491985,0.08533314,0.13099046,0.15552327,0.20229094,0.27995816,0.36221135,0.40849066,0.4124515,0.4938794,0.29793972,0.39291126,0.33961082,0.39009756,0.29817057,0.3715829,0.26015425,0.3084184,0.1542796,0.22063425,0.17620233,0.2477072,0.10456126,0.18708202,0.08735029,0.15929636,0.20568213,0.4745219,0.5299847,0.52604115,0.6039721,0.46223158,0.559575,0.4426087,0.5366576,0.39243355,0.4907776,0.30164036,0.40179825,0.23685898,0.3699299,0.15082549,0.30647513,0.21174906
65o,0.5851417,0.793126,0.6647657,0.56876975,0.7717623,0.6311066,0.81146824,0.6751432,0.4837996,0.8349813,0.71462816,0.85321295,0.69660854,0.88437736,0.69414866,0.42890975,0.88511074,0.77002674,0.8841134,0.7518226,0.9190166,0.73624825,0.99999994,0.776847,0.39355448,0.85319924,0.72849065,0.8589869,0.7486678,0.8440487,0.69956607,0.9332905,0.7677751,0.8906844,0.70969814,0.3257892,0.79248744,0.6635202,0.7707624,0.6596667,0.7660909,0.6288349,0.83445525,0.6840464,0.7927474,0.6186237,0.69966763,0.51365143,0.23461486,0.7603548,0.6237904,0.7240542,0.5789894,0.7255097,0.5680318,0.7701696,0.62310845,0.744198,0.60500985,0.658055,0.4819197,0.5873982,0.4015012,0.19677949,0.40576893,0.20872234,0.34031683,0.18310972,0.27184972,0.13848004,0.34058747,0.09012357,0.29807058,0.08413491,0.2321033,0.026649078,0.24578589,0.040713772,0.25066462,0.034740966,0.09227136,0.19544128,0.096358486,0.20786764,0.0799656,0.19138408,0.057588547,0.23031136,0.057135876,0.59381866,0.4292862,0.54365396,0.41072133,0.49486732,0.34630537,0.53756696,0.36382344,0.49734592,0.37098613,0.46066803,0.28876615,0.38670838,0.29319626,0.42531005,0.2792982,0.17864792,0.3749974,0.2315703,0.42114562,0.30427787,0.4152041,0.3117669,0.36868754,0.23135135,0.41867873,0.28320876,0.3751936,0.22693616,0.37167296,0.19606778,0.35422665,0.17048883,0.35839427,0.19227093,0.29766536,0.1479749,0.09971978,0.24532314,0.077916674,0.32365665,0.21410984,0.5391701,0.3765072,0.5072559,0.39297286,0.46010497,0.32992837,0.5354543,0.3340929,0.50428134,0.38271785,0.46791294,0.2988219,0.37825683,0.19618365,0.3648308,0.20877458,0.2803166,0.1366444,0.1006579,0.31012556,0.13735554,0.675554,0.5159508,0.6539708,0.50437146,0.6198681,0.45971695,0.6803733,0.5188616,0.6380269,0.48877585,0.5389735,0.3797045,0.48863116,0.31886622,0.40877452,0.29337674,0.22880593
65s,0.5074992,0.5953754,0.76502174,0.5159077,0.5684203,0.6961295,0.6134552,0.8134635,0.4676877,0.6185171,0.7802332,0.63928545,0.77726424,0.67381036,0.90543926,0.43282506,0.66545415,0.82424057,0.687205,0.8431535,0.71234107,0.8819586,0.776847,1.0,0.37087473,0.631957,0.7674943,0.6508323,0.80675143,0.6539392,0.833285,0.7037005,0.90934145,0.656937,0.9018809,0.28334948,0.57640964,0.7055958,0.566807,0.70863926,0.5643872,0.74530274,0.60409826,0.8004731,0.56094426,0.75089645,0.4455566,0.69318706,0.21792357,0.5437704,0.65693754,0.52494186,0.641819,0.5069647,0.6298294,0.5410156,0.7028442,0.51584405,0.7181438,0.4044358,0.55297834,0.31702256,0.5327388,0.1923244,0.24661738,0.31861925,0.23753262,0.28661013,0.15363093,0.23758908,0.21606115,0.20494479,0.19761264,0.18264267,0.13129967,0.10759796,0.14594692,0.118867055,0.18312047,0.12415104,0.11000904,0.16674964,0.20333356,0.17681988,0.17912254,0.159011,0.15384284,0.18773203,0.15416045,0.34885806,0.4202376,0.35457608,0.4407308,0.2720169,0.35575476,0.32065916,0.38662037,0.28958556,0.4019714,0.2206772,0.29835406,0.16388078,0.34274897,0.21717045,0.31597245,0.1768936,0.1989986,0.32611278,0.2827784,0.37401477,0.3139897,0.39752668,0.2388241,0.29212552,0.30279708,0.37528887,0.27212465,0.30855146,0.22939245,0.2564549,0.19220912,0.2277694,0.2210602,0.26381058,0.1824129,0.22724012,0.12206766,0.17491326,0.19030716,0.22267604,0.30385527,0.3579472,0.42087027,0.370399,0.45949513,0.28652972,0.37188742,0.38708174,0.43215218,0.35558423,0.44586596,0.2838408,0.348044,0.22070645,0.27983627,0.21949597,0.28559127,0.19434743,0.27125075,0.123249955,0.20245019,0.21292953,0.44849545,0.53003794,0.45829964,0.55018353,0.3889139,0.48516658,0.4478823,0.54636747,0.41689727,0.53779334,0.3049954,0.41291025,0.22164287,0.33690548,0.18852109,0.3811424,0.22745796
66o,0.5203617,0.25051925,0.25965437,0.6242387,0.24657154,0.24398756,0.23824249,0.2503178,0.7735689,0.27624246,0.28648296,0.31011733,0.29893854,0.28746992,0.2825718,0.8966096,0.32134393,0.3266462,0.33693883,0.359919,0.38321847,0.3797166,0.39355448,0.37087473,1.0000004,0.3284433,0.3442005,0.3395911,0.36468235,0.3418453,0.37407023,0.44180316,0.4409545,0.42345914,0.4087915,0.8543236,0.32418582,0.33144525,0.29764974,0.316163,0.33116058,0.34780794,0.39563668,0.4208277,0.4286388,0.44239235,0.30901286,0.3121235,0.7344817,0.2961761,0.3007183,0.2703552,0.28659168,0.2912496,0.30074462,0.35788286,0.40123227,0.4216822,0.47004578,0.3599116,0.40873358,0.29699636,0.33003816,0.6932568,0.098242775,0.14996728,0.18575406,0.23543324,0.22461116,0.30766004,0.340032,0.37949684,0.30496702,0.37436375,0.29664057,0.33027163,0.24542539,0.26551494,0.24052647,0.25863633,0.34701908,0.2622768,0.28344646,0.28857204,0.26601538,0.28052104,0.25981587,0.26399854,0.25432554,0.28332922,0.31896797,0.31281492,0.35970303,0.3276198,0.39151683,0.4169479,0.48917377,0.4899406,0.5417078,0.45874685,0.49875283,0.32546428,0.36040896,0.33196104,0.33342272,0.59210676,0.2537094,0.27688116,0.1677014,0.20118935,0.22954227,0.27700952,0.2763698,0.29970244,0.34473047,0.42997822,0.40306085,0.50960773,0.38460472,0.42742017,0.26347548,0.30739394,0.25307474,0.3193169,0.29420194,0.2835737,0.43477762,0.24752623,0.25381476,0.2847887,0.34979814,0.1850501,0.20683594,0.2313973,0.27557403,0.22770618,0.26301628,0.35937673,0.3842927,0.44255915,0.5123915,0.38014287,0.42430866,0.24349774,0.26200658,0.24575287,0.28073665,0.21158409,0.19183214,0.48011112,0.28409415,0.26083222,0.29173753,0.2863887,0.3137795,0.333773,0.29235306,0.3596357,0.40303716,0.45541522,0.4833843,0.55911523,0.458243,0.5087185,0.4276994,0.44140103,0.3896613,0.42773896,0.6818547
