hand,22o,32o,32s,33o,42o,42s,43o,43s,44o,52o,52s,53o,53s,54o,54s,55o,62o,62s,63o,63s,64o,64s,65o,65s,66o,72o,72s,73o,73s,74o,74s,75o,75s,76o,76s,77o,82o,82s,83o,83s,84o,84s,85o,85s,86o,86s,87o,87s,88o,92o,92s,93o,93s,94o,94s,95o,95s,96o,96s,97o,97s,98o,98s,99o,A2o,A2s,A3o,A3s,A4o,A4s,A5o,A5s,A6o,A6s,A7o,A7s,A8o,A8s,A9o,A9s,AAo,AJo,AJs,AKo,AKs,AQo,AQs,ATo,ATs,J2o,J2s,J3o,J3s,J4o,J4s,J5o,J5s,J6o,J6s,J7o,J7s,J8o,J8s,J9o,J9s,JJo,JTo,JTs,K2o,K2s,K3o,K3s,K4o,K4s,K5o,K5s,K6o,K6s,K7o,K7s,K8o,K8s,K9o,K9s,KJo,KJs,KKo,KQo,KQs,KTo,KTs,Q2o,Q2s,Q3o,Q3s,Q4o,Q4s,Q5o,Q5s,Q6o,Q6s,Q7o,Q7s,Q8o,Q8s,Q9o,Q9s,QJo,QJs,QQo,QTo,QTs,T2o,T2s,T3o,T3s,T4o,T4s,T5o,T5s,T6o,T6s,T7o,T7s,T8o,T8s,T9o,T9s,TTo
53s,0.5623369,0.98136884,0.9822939,0.44408175,0.97854173,0.99042434,0.98238075,0.98867935,0.3133949,0.95737314,0.99350077,0.9745763,1.0,0.97535753,0.98804694,0.20446691,0.91968054,0.9530343,0.9216699,0.99194056,0.9510756,0.9878491,0.95125985,0.9605656,0.05318387,0.8129763,0.8666008,0.8349398,0.8890097,0.8339113,0.95291436,0.8677468,0.93535167,0.83919173,0.8715803,-0.07214713,0.6714861,0.6945334,0.6734915,0.7283759,0.6525313,0.74793845,0.58489925,0.7733374,0.6250233,0.6761537,0.6083517,0.4249756,-0.29465598,0.42104477,0.418101,0.37937862,0.4586919,0.3966787,0.43692878,0.33230034,0.36098143,0.25283048,0.26220626,0.12619385,0.09099993,-0.018083896,-0.177384,-0.4810174,0.42989033,0.42122713,0.365173,0.27297217,0.22364594,0.14792423,0.077800214,0.012479596,0.01812723,-0.08904045,-0.11123484,-0.27620694,-0.25883755,-0.34931877,-0.33813143,-0.40279487,-0.273925,-0.42657152,-0.48193437,-0.2964291,-0.28117484,-0.2639523,-0.26625538,-0.41954955,-0.48695314,-0.22817802,-0.36231938,-0.2667054,-0.3876459,-0.37026358,-0.4425664,-0.37977692,-0.5079486,-0.5119935,-0.58266217,-0.6608314,-0.6879337,-0.75018543,-0.74013025,-0.7950212,-0.7588981,-0.53758395,-0.8067031,-0.76908946,0.15298127,0.025153683,0.035904333,-0.08278611,-0.08333742,-0.26461715,-0.28248286,-0.32143286,-0.50638556,-0.520252,-0.6311313,-0.6599397,-0.7331423,-0.7523945,-0.77956283,-0.7819191,-0.7422864,-0.7332217,-0.47220057,-0.6187937,-0.6315069,-0.7605773,-0.7491829,0.00940619,-0.04146259,-0.051604453,-0.08249516,-0.09947549,-0.14567825,-0.19008733,-0.18521114,-0.30053207,-0.2991794,-0.40630484,-0.3659322,-0.50719494,-0.4732863,-0.5668452,-0.46464244,-0.61624587,-0.52768195,-0.4412085,-0.56739336,-0.51418424,0.05793004,-0.0046799704,0.021124145,-0.014031259,-0.010131132,-0.14768925,-0.0807648,-0.043134063,-0.17422526,-0.22767152,-0.44588965,-0.43147606,-0.48895177,-0.59145385,-0.58189857,-0.6561345,-0.51756656
54o,0.6092199,0.9857416,0.9615144,0.5046403,0.9844966,0.9619976,0.99490935,0.9707487,0.384386,0.98250115,0.97391653,0.9897137,0.97535753,1.0,0.9801999,0.28021127,0.93278104,0.9314365,0.95624655,0.9782378,0.9711216,0.964746,0.98776555,0.94803756,0.13297614,0.8186748,0.83026695,0.85212266,0.8657727,0.879473,0.93301654,0.89899176,0.9134125,0.896863,0.85807794,0.016450975,0.6662327,0.64146876,0.67987496,0.6787353,0.6741177,0.737797,0.6448336,0.7481149,0.6738575,0.65364796,0.66333675,0.40699527,-0.20235291,0.40321493,0.3509533,0.37759227,0.4065831,0.4088074,0.38502547,0.36805138,0.32981285,0.2998662,0.24970426,0.19597062,0.07795231,0.04359495,-0.19166161,-0.39044222,0.46709427,0.4587107,0.40238217,0.31370938,0.2628291,0.19008428,0.11750176,0.05627589,0.05470732,-0.047590807,-0.086020365,-0.24325928,-0.24954458,-0.33184448,-0.3426101,-0.39720738,-0.24886355,-0.4462734,-0.49226883,-0.31699997,-0.29122487,-0.27811775,-0.26398343,-0.4383334,-0.4919516,-0.27814257,-0.4354181,-0.312645,-0.45801184,-0.40856284,-0.49847332,-0.41225803,-0.56650317,-0.5330081,-0.63807833,-0.6804774,-0.7286476,-0.7772466,-0.7779307,-0.823628,-0.80625737,-0.46161613,-0.84480405,-0.8118528,0.1736057,0.043006297,0.05702564,-0.06370254,-0.062263027,-0.24807192,-0.2639464,-0.30143404,-0.4953864,-0.5076195,-0.62492687,-0.65505993,-0.73447573,-0.75390923,-0.79076666,-0.78976816,-0.76204014,-0.74138594,-0.4397687,-0.6314668,-0.6361917,-0.7781554,-0.75775635,-0.04620383,-0.098689266,-0.105139054,-0.13728198,-0.15091853,-0.199405,-0.23917753,-0.23761588,-0.3462609,-0.34889,-0.4492989,-0.4113301,-0.54549545,-0.5144145,-0.6018327,-0.5024967,-0.6433072,-0.5534194,-0.39367875,-0.60456675,-0.54494953,0.029540293,-0.062383648,0.004177913,-0.07071876,-0.015200961,-0.18646099,-0.07407761,-0.07566737,-0.14637172,-0.2363808,-0.4191801,-0.43397915,-0.450999,-0.59594536,-0.5656847,-0.6618724,-0.4262427
54s,0.61399305,0.9709556,0.97290576,0.5032356,0.9616445,0.9697251,0.9775856,0.9892847,0.37992364,0.94010913,0.9783653,0.96087265,0.98804694,0.9801999,1.0,0.27327198,0.8763739,0.9083555,0.8994883,0.9794223,0.9322547,0.9772473,0.9605857,0.9732464,0.12491496,0.74310136,0.79788595,0.7772212,0.83389,0.8040986,0.9369801,0.8447678,0.9222898,0.85261077,0.8851538,0.0026046894,0.57895625,0.59767604,0.58859,0.6412262,0.57998943,0.68938494,0.54790545,0.7338288,0.5977129,0.6591861,0.6069538,0.40709648,-0.22165345,0.30610326,0.30096078,0.2713012,0.35083038,0.29870364,0.33313325,0.25263703,0.27767286,0.1958895,0.21560211,0.100134104,0.060720287,-0.027279029,-0.20542468,-0.41085184,0.4845827,0.48442864,0.42299712,0.34374622,0.28323185,0.22386344,0.13900173,0.08927303,0.07910692,-0.013530138,-0.053269293,-0.20277832,-0.20646194,-0.28320554,-0.29224527,-0.33890694,-0.17328356,-0.3784829,-0.41739184,-0.24814236,-0.21722066,-0.20992476,-0.19174217,-0.3752593,-0.421911,-0.3535123,-0.4756136,-0.38796967,-0.4979809,-0.48303986,-0.5417334,-0.48789153,-0.59918785,-0.60465795,-0.66686606,-0.73602074,-0.75285995,-0.80831593,-0.78512955,-0.8279495,-0.7839686,-0.4599379,-0.8326709,-0.79483086,0.17152548,0.05285631,0.057329215,-0.050035488,-0.058567706,-0.22860679,-0.2548494,-0.28188074,-0.47859722,-0.48033044,-0.60386235,-0.6218397,-0.7032481,-0.7143408,-0.74518234,-0.73932177,-0.70334715,-0.6831055,-0.37350982,-0.5706645,-0.5719187,-0.7228607,-0.7012333,-0.07231007,-0.11683585,-0.12929128,-0.15226854,-0.17270556,-0.20852923,-0.25500497,-0.24059868,-0.35489437,-0.33930635,-0.44713348,-0.39326766,-0.5273983,-0.476182,-0.56663436,-0.4590985,-0.5859958,-0.48860538,-0.34281838,-0.55503184,-0.49013236,-0.067684844,-0.12653352,-0.098038964,-0.13100158,-0.122435145,-0.25254607,-0.18297338,-0.14035645,-0.2569907,-0.30185765,-0.5083801,-0.48235235,-0.5222809,-0.62591344,-0.610375,-0.6808984,-0.44332
55o,0.8901023,0.1888065,0.12305463,0.9551565,0.17216203,0.11064839,0.2261077,0.18537048,0.9899556,0.2739132,0.21978939,0.19995776,0.20446691,0.28021127,0.27327198,1.0000001,0.14970812,0.08190327,0.28263783,0.257456,0.18895787,0.20066527,0.31084517,0.312599,0.981115,0.028184943,-0.046084024,0.11616075,0.048164383,0.3055378,0.29054,0.1996553,0.18583453,0.392309,0.3284549,0.9302565,-0.087538965,-0.15511082,-0.03332039,-0.10647271,0.06373093,0.10187816,0.30065873,0.14169145,0.15458953,0.13252863,0.30472133,0.08740206,0.7601266,-0.20043378,-0.26207522,-0.1499215,-0.20871112,-0.09880323,-0.18352689,0.027455524,-0.11028295,0.13854471,-0.0021521375,0.065699786,-0.058667257,0.1343463,-0.12578765,0.53838784,0.20501527,0.19633226,0.23666844,0.25355154,0.27523896,0.26269037,0.29017827,0.25996795,0.29158413,0.26443622,0.30485487,0.24436495,0.26879865,0.2416125,0.25002095,0.24903166,0.34733915,0.23308097,0.20667681,0.2014454,0.21201406,0.2043144,0.20039305,0.2269758,0.21716279,-0.36400142,-0.3313331,-0.34715456,-0.3178001,-0.32552284,-0.250502,-0.31528124,-0.30828294,-0.29459035,-0.3249992,-0.3202421,-0.34646562,-0.33393753,-0.3704289,-0.43522832,-0.45807514,0.2989074,-0.3878699,-0.39377633,-0.3706744,-0.38663113,-0.3826726,-0.37576225,-0.38224903,-0.371854,-0.3839079,-0.35353556,-0.38147408,-0.34392548,-0.34451202,-0.3219701,-0.29717648,-0.2939114,-0.252687,-0.26068836,-0.22642548,-0.24985826,0.17750823,-0.21176724,-0.2342231,-0.23010603,-0.2531747,-0.75375134,-0.7272549,-0.7586156,-0.714346,-0.7624167,-0.7142804,-0.77000034,-0.70587736,-0.76698965,-0.7041276,-0.7503884,-0.68654037,-0.71124244,-0.63217366,-0.64550406,-0.5860035,-0.48554927,-0.4241568,0.08263128,-0.592609,-0.49147236,-0.2669232,-0.25420824,-0.23150593,-0.25060508,-0.21260144,-0.21399218,-0.1757516,-0.17103031,-0.100993656,-0.0779676,-0.123371586,-0.13512976,-0.19847213,-0.31271952,-0.17802753,-0.2990462,0.42652994
62o,0.4561857,0.9376534,0.8918891,0.35775793,0.95764154,0.9206165,0.9408381,0.8797392,0.24268736,0.9784829,0.92722565,0.9694449,0.91968054,0.93278104,0.8763739,0.14970812,1.0000001,0.98140603,0.98471624,0.9353015,0.9798974,0.91883874,0.92910105,0.8532449,0.013730403,0.96856433,0.95112395,0.9776742,0.9621731,0.9524848,0.9147271,0.9479994,0.89300585,0.86465263,0.77727544,-0.09975638,0.88540214,0.84677976,0.8896785,0.86280257,0.86950725,0.87908137,0.78532714,0.8266687,0.7836114,0.6840086,0.7062641,0.47086212,-0.2954475,0.6962647,0.6299937,0.6712158,0.6708796,0.6878589,0.64669585,0.6261736,0.5678981,0.52081627,0.4167774,0.3668823,0.21217439,0.17078194,-0.04814541,-0.46899575,0.26920232,0.24307461,0.19919342,0.08939564,0.06499922,-0.03628189,-0.0753476,-0.16209497,-0.13577737,-0.25731263,-0.26582992,-0.43778133,-0.41451502,-0.5125715,-0.49313366,-0.57339853,-0.4840268,-0.59803504,-0.6670425,-0.48921928,-0.49237436,-0.456814,-0.4752331,-0.58305174,-0.6649437,0.05809797,-0.13100088,0.020864937,-0.15575391,-0.08331374,-0.2086395,-0.09026484,-0.2917775,-0.23472501,-0.37933224,-0.42082134,-0.50974315,-0.57528156,-0.61551183,-0.6880427,-0.69990927,-0.60441715,-0.7301788,-0.69949466,0.08807711,-0.05184506,-0.0284231,-0.16085768,-0.14963464,-0.33986056,-0.3464909,-0.39761424,-0.5653467,-0.5919624,-0.6874344,-0.7276261,-0.80094904,-0.82368225,-0.870903,-0.873117,-0.86004007,-0.8408975,-0.6448091,-0.764829,-0.77912545,-0.871794,-0.8540033,0.15224554,0.0962048,0.09109651,0.051285848,0.039274402,-0.020866532,-0.06313392,-0.07261108,-0.18726408,-0.21689495,-0.31778646,-0.30758864,-0.462747,-0.4737874,-0.5713947,-0.48073387,-0.6934275,-0.61909866,-0.5714945,-0.60976195,-0.5676553,0.36840883,0.26255345,0.34089082,0.24724782,0.3172854,0.12417114,0.25012207,0.22004336,0.15379623,0.02957977,-0.15656087,-0.22309552,-0.25115547,-0.42447516,-0.39956588,-0.5174271,-0.52651864
62s,0.41746554,0.94768804,0.9274833,0.30466422,0.9630861,0.95663327,0.9459258,0.91608083,0.18053216,0.96046925,0.95412725,0.9690249,0.9530343,0.9314365,0.9083555,0.08190327,0.98140603,1.0000001,0.95485187,0.9572558,0.9738974,0.9541089,0.91996574,0.887425,-0.056851033,0.9423642,0.9717692,0.9462155,0.97661376,0.90410286,0.936854,0.92918223,0.9272829,0.832988,0.8073078,-0.17769308,0.8548937,0.8626073,0.8516476,0.8822435,0.82183164,0.87247145,0.7124233,0.84262043,0.7439741,0.70867795,0.66520077,0.4825074,-0.3743329,0.65638125,0.6368848,0.6179309,0.6714519,0.6286262,0.6477945,0.55028015,0.5589438,0.44255584,0.40517515,0.29598203,0.2082621,0.106043965,-0.051500395,-0.5412641,0.27176112,0.25350365,0.19912182,0.092944294,0.057432756,-0.03378328,-0.088790186,-0.1656102,-0.14833333,-0.26332778,-0.27368888,-0.43992692,-0.4117005,-0.50669444,-0.48191538,-0.55754817,-0.4463478,-0.56835115,-0.6330509,-0.4559052,-0.45642924,-0.41908875,-0.43515548,-0.5577852,-0.6362579,0.013960186,-0.15650573,-0.026428128,-0.18280447,-0.13631895,-0.24607202,-0.1451514,-0.31943953,-0.29363543,-0.40611848,-0.47208583,-0.534917,-0.6097824,-0.6268522,-0.69072634,-0.6767798,-0.6535803,-0.71914726,-0.6873671,0.11052649,-0.01966267,-0.0075570783,-0.1296801,-0.13078894,-0.30954212,-0.33030024,-0.37128812,-0.54915893,-0.5644232,-0.6726995,-0.6986568,-0.7812546,-0.7928345,-0.8413241,-0.83545375,-0.81805235,-0.7927468,-0.6081011,-0.7171433,-0.7267236,-0.834007,-0.80928755,0.1932536,0.14180674,0.13236344,0.09728181,0.08128251,0.028182976,-0.018523378,-0.01934191,-0.14101477,-0.1575342,-0.26755604,-0.24480556,-0.40601808,-0.40026322,-0.50463825,-0.40454146,-0.6200743,-0.53696805,-0.53960896,-0.5332717,-0.4882612,0.31407812,0.23322333,0.2781265,0.22025633,0.24763657,0.080792926,0.17348638,0.18151157,0.06657219,-0.026265163,-0.23805198,-0.27286708,-0.31090674,-0.44926283,-0.44490215,-0.53614765,-0.59267235
63o,0.55694884,0.935616,0.88263524,0.47371244,0.952092,0.9046077,0.94882613,0.88413703,0.36956263,0.98850507,0.9256275,0.9737682,0.9216699,0.95624655,0.8994883,0.28263783,0.98471624,0.95485187,1.0000002,0.94584775,0.98706967,0.9297827,0.96636593,0.89204013,0.14886975,0.93195796,0.90469754,0.95959425,0.9365985,0.97611684,0.93704206,0.9666562,0.91191286,0.92929626,0.83279455,0.038448047,0.82899576,0.7808021,0.8469736,0.80907243,0.85076815,0.8720762,0.8212536,0.8405049,0.815194,0.7214676,0.7731933,0.5135336,-0.16539988,0.6226458,0.5505617,0.6114063,0.6061858,0.6424692,0.5891355,0.6127555,0.54174656,0.5410495,0.4360615,0.4083314,0.24040744,0.23379117,-0.027261352,-0.35681492,0.30628482,0.28250492,0.24256141,0.14266126,0.116479404,0.023433033,-0.018110063,-0.09939429,-0.07720335,-0.19192919,-0.20606251,-0.37322628,-0.3620484,-0.45470673,-0.4484985,-0.52044356,-0.42176783,-0.5645154,-0.6270047,-0.46347067,-0.4583665,-0.42888385,-0.4371923,-0.5488146,-0.62009615,-0.037540235,-0.21168058,-0.06847181,-0.23233792,-0.16318633,-0.2674623,-0.16223456,-0.34912068,-0.29247048,-0.43478456,-0.47331145,-0.55624783,-0.6264573,-0.6537623,-0.73684096,-0.74822396,-0.52130306,-0.7786098,-0.73956823,0.059201885,-0.07433884,-0.054260958,-0.17555541,-0.17092016,-0.34824193,-0.3622295,-0.40104246,-0.57774687,-0.59109944,-0.6947602,-0.7242066,-0.80258304,-0.8200522,-0.873762,-0.8733094,-0.87029463,-0.8424117,-0.59287035,-0.7740832,-0.7825503,-0.8789123,-0.85460526,0.02083795,-0.025368007,-0.037168566,-0.06495346,-0.0859262,-0.13227531,-0.18354237,-0.17789456,-0.29931784,-0.3129712,-0.42005265,-0.39428926,-0.54995584,-0.54330516,-0.6412859,-0.54078126,-0.73489016,-0.6488257,-0.52441055,-0.6698691,-0.60759044,0.28532982,0.18775988,0.2693271,0.17942473,0.25501242,0.07305899,0.20312229,0.18218395,0.13289052,0.021029793,-0.1648478,-0.21948242,-0.24334662,-0.43339095,-0.39159077,-0.5244402,-0.42390376
63s,0.6002797,0.9751011,0.96704227,0.48888275,0.97570693,0.97749096,0.9795805,0.9747551,0.36351478,0.9703294,0.9921921,0.9783285,0.99194056,0.9782378,0.9794223,0.257456,0.9353015,0.9572558,0.94584775,1.0,0.96391904,0.9878588,0.9626529,0.9606511,0.10799357,0.8380352,0.8783736,0.8647375,0.90653396,0.8751757,0.9735975,0.8981465,0.9446139,0.872553,0.88215494,-0.018286549,0.70304316,0.7186596,0.71072865,0.75369525,0.70003986,0.787429,0.6478334,0.8133102,0.67545664,0.70470816,0.65789485,0.45638463,-0.24821453,0.45941594,0.4486044,0.4252755,0.49617517,0.44700646,0.4743564,0.39539078,0.40640575,0.32170808,0.3163959,0.18930525,0.12635623,0.039895054,-0.14759706,-0.44840798,0.42330152,0.40948856,0.36090955,0.26672328,0.22747132,0.1450782,0.08647688,0.012303952,0.028330654,-0.0841689,-0.09773278,-0.26884425,-0.2453743,-0.34171736,-0.3254185,-0.39706358,-0.28857276,-0.4253644,-0.4893616,-0.3057662,-0.29758346,-0.27329427,-0.2839236,-0.41366786,-0.48900443,-0.19282354,-0.3300259,-0.22903433,-0.35405034,-0.33125544,-0.40372416,-0.337777,-0.47645855,-0.47002646,-0.55419564,-0.6325877,-0.6703304,-0.73895925,-0.73292404,-0.8023397,-0.7788968,-0.54171664,-0.82014173,-0.783799,0.13959013,0.009774771,0.02499766,-0.09485814,-0.09144825,-0.27301013,-0.2867864,-0.32707405,-0.5063184,-0.52157754,-0.62567896,-0.6572263,-0.7262963,-0.74979085,-0.78024215,-0.7878794,-0.7565937,-0.7489086,-0.48460865,-0.6378094,-0.6566961,-0.7702207,-0.76211834,-0.03067004,-0.08136596,-0.090858385,-0.122612014,-0.13827829,-0.1868708,-0.22918703,-0.22611214,-0.33911997,-0.34227744,-0.44479153,-0.4094362,-0.5471796,-0.51735455,-0.60647035,-0.50966394,-0.652538,-0.56745964,-0.46109927,-0.60880744,-0.5542268,0.10209024,0.041592985,0.070512176,0.032233864,0.04415244,-0.09888911,-0.021898288,0.011542974,-0.10911104,-0.16736269,-0.3889206,-0.3828034,-0.44368663,-0.5688937,-0.54968876,-0.6411537,-0.4976209
64o,0.49033925,0.95545757,0.91963255,0.39349312,0.97054094,0.93886596,0.96628195,0.9203729,0.28135738,0.9844766,0.94682246,0.9900297,0.9510756,0.9711216,0.9322547,0.18895787,0.9798974,0.9738974,0.98706967,0.96391904,0.99999994,0.9623295,0.9781423,0.92185575,0.05423314,0.9193939,0.9227006,0.9429462,0.95184195,0.9453391,0.94764066,0.97029537,0.9446573,0.92216086,0.8563881,-0.053365387,0.81049687,0.788322,0.82337976,0.8194184,0.8187157,0.8673384,0.7675923,0.8470682,0.8045615,0.7438502,0.7565526,0.52426004,-0.24256195,0.58970785,0.54384553,0.5692008,0.5980688,0.59841484,0.57953405,0.55478996,0.52685946,0.47782457,0.4213107,0.3713892,0.24252534,0.19802266,-0.024280693,-0.4115021,0.31697872,0.30313176,0.24542437,0.14715268,0.103492506,0.022737397,-0.04292578,-0.109667264,-0.105009645,-0.20931098,-0.24159509,-0.3959936,-0.3988149,-0.48202744,-0.48635417,-0.5475123,-0.41555363,-0.5946619,-0.6439008,-0.48568413,-0.47124127,-0.44433248,-0.43880245,-0.58218926,-0.6399987,-0.09077939,-0.2643496,-0.124650635,-0.28683555,-0.22479613,-0.3314511,-0.22394812,-0.40044683,-0.35593778,-0.48287326,-0.5269781,-0.5896724,-0.666166,-0.6688925,-0.7351229,-0.72652966,-0.5418483,-0.7730494,-0.7293197,0.136334,0.008938339,0.018997036,-0.09693117,-0.103687234,-0.27824083,-0.30566755,-0.33720458,-0.53460145,-0.53941,-0.6647812,-0.6835674,-0.78174835,-0.7893157,-0.85752976,-0.84543645,-0.85007787,-0.80478513,-0.5682356,-0.7448044,-0.7381165,-0.8610429,-0.82060075,0.10012984,0.056301028,0.042678215,0.017028255,-0.0048461035,-0.048244126,-0.1002461,-0.090665236,-0.21559046,-0.2213165,-0.33542487,-0.30027324,-0.46296197,-0.44610173,-0.5516746,-0.44237104,-0.65265465,-0.5560622,-0.4792426,-0.57757175,-0.51178974,0.23103327,0.14028394,0.20951933,0.13505273,0.19354321,0.017056996,0.13620666,0.13285384,0.05930271,-0.044628363,-0.23492962,-0.26718986,-0.2753672,-0.44236124,-0.4174601,-0.5284663,-0.46153423
64s,0.52718556,0.95317453,0.95163393,0.41954982,0.9556193,0.9660726,0.96151865,0.9638671,0.29906747,0.94680774,0.9721577,0.9667265,0.9878491,0.964746,0.9772473,0.20066527,0.91883874,0.9541089,0.9297827,0.9878588,0.9623295,0.9999999,0.96252835,0.97983956,0.059426676,0.82876956,0.88771784,0.85618734,0.9190164,0.8652568,0.9789627,0.9116855,0.97829694,0.88885725,0.924061,-0.05629,0.7002949,0.7364227,0.7099057,0.7763861,0.7050778,0.8140076,0.6568228,0.85009843,0.71499544,0.77758425,0.7065459,0.54860497,-0.25975448,0.46414936,0.47982335,0.43164077,0.5287579,0.45637384,0.5138123,0.4090631,0.46193448,0.3508616,0.3896263,0.24968879,0.22957112,0.11578491,-0.039867662,-0.43893272,0.36996078,0.363063,0.30578202,0.21898004,0.16823715,0.10006318,0.02641233,-0.032110862,-0.030849095,-0.12858821,-0.1550003,-0.30811632,-0.30079857,-0.38366568,-0.3816132,-0.44011584,-0.32147565,-0.47895375,-0.52598405,-0.36834922,-0.3512434,-0.3305338,-0.32652852,-0.46909127,-0.5258659,-0.19394219,-0.3173366,-0.22796077,-0.33984068,-0.32822362,-0.38827485,-0.32858303,-0.44662958,-0.45640874,-0.52495176,-0.61181885,-0.63163525,-0.72117513,-0.68817335,-0.7612756,-0.7180652,-0.5367216,-0.78159046,-0.7264688,0.12999886,0.014742289,0.016284227,-0.08573641,-0.100449175,-0.25937268,-0.29380038,-0.31674987,-0.51203704,-0.5080332,-0.6340389,-0.6434479,-0.73584306,-0.74047023,-0.7951863,-0.7861166,-0.77736104,-0.7415869,-0.50131816,-0.6684913,-0.6671059,-0.7898601,-0.75683063,0.021789711,-0.0152776055,-0.035366565,-0.05269007,-0.0809656,-0.11319333,-0.16986401,-0.14918865,-0.276824,-0.26470977,-0.38283113,-0.33233646,-0.4883718,-0.44755995,-0.55155706,-0.4366812,-0.61463153,-0.5138681,-0.44791922,-0.55704606,-0.4860047,0.10250682,0.058191635,0.07412319,0.057950743,0.050799977,-0.068905696,-0.008852307,0.05095397,-0.08783912,-0.1264032,-0.35643187,-0.32871902,-0.37764362,-0.4903878,-0.4828283,-0.56476635,-0.48568338
65o,0.5939026,0.9511374,0.9157186,0.5065573,0.95545936,0.9226578,0.9697748,0.93274105,0.40115926,0.9721905,0.940917,0.97762233,0.95125985,0.98776555,0.9605857,0.31084517,0.92910105,0.91996574,0.96636593,0.9626529,0.9781423,0.96252835,1.0000001,0.9572093,0.17759863,0.82874495,0.8327668,0.87060183,0.8810112,0.91557205,0.9454418,0.9403836,0.94056994,0.9527609,0.8993171,0.07471137,0.6872241,0.661366,0.7107757,0.70461726,0.72478753,0.7926933,0.72648627,0.8043214,0.7632242,0.7360392,0.76583713,0.51759243,-0.122239046,0.4386044,0.3904842,0.42659727,0.45617148,0.46764153,0.44245422,0.45046842,0.41441938,0.40626657,0.36159423,0.32760042,0.20678678,0.18924335,-0.058853645,-0.3044549,0.39073625,0.38474903,0.32746038,0.24633594,0.19326164,0.12984093,0.053960998,0.0014773179,-0.0064571192,-0.096880965,-0.14184643,-0.28355613,-0.30364734,-0.37467816,-0.39782336,-0.4415502,-0.29171056,-0.50416595,-0.53787416,-0.39706805,-0.36643797,-0.35449788,-0.32975253,-0.49622634,-0.5337121,-0.24963085,-0.40081227,-0.27824113,-0.41959056,-0.36777672,-0.4493358,-0.36238134,-0.51243776,-0.47489876,-0.5856432,-0.6248464,-0.6707947,-0.7387859,-0.72353715,-0.78406733,-0.7643639,-0.42034328,-0.81265223,-0.76519036,0.12271629,0.004673466,0.009273591,-0.0941604,-0.107249275,-0.26885268,-0.3018577,-0.321628,-0.5252616,-0.5178832,-0.64941895,-0.6581948,-0.75526667,-0.7575787,-0.81907946,-0.804088,-0.8040913,-0.75654185,-0.46213177,-0.69251025,-0.67963445,-0.81629956,-0.7733765,-0.053093508,-0.08942339,-0.10722673,-0.123107664,-0.15051788,-0.18181127,-0.23681988,-0.21670502,-0.3394054,-0.32899544,-0.44180682,-0.3920313,-0.5415435,-0.50290346,-0.60120654,-0.48723537,-0.6539018,-0.5505582,-0.38975692,-0.60874015,-0.52826494,0.069939405,-0.011619892,0.05593448,-0.01182007,0.04670672,-0.114696786,0.001324717,0.008582495,-0.05154915,-0.1369433,-0.31779018,-0.32838282,-0.32916674,-0.49208704,-0.45395553,-0.5643792,-0.3512024
65s,0.597848,0.914766,0.9138186,0.50845903,0.90900356,0.92046803,0.93190867,0.9418839,0.40109453,0.9087926,0.93782616,0.92674375,0.9605656,0.94803756,0.9732464,0.312599,0.8532449,0.887425,0.89204013,0.9606511,0.92185575,0.97983956,0.9572093,1.0000001,0.17585857,0.7384743,0.80061543,0.7828333,0.85000294,0.832167,0.96873516,0.8782389,0.9669185,0.9091355,0.9666082,0.06641336,0.59178287,0.63129514,0.6128154,0.682279,0.62996817,0.7579468,0.6349329,0.8278832,0.6941909,0.79509634,0.7348491,0.5896252,-0.13520516,0.349341,0.37323833,0.32699785,0.42945892,0.36202437,0.4249435,0.34495446,0.40467182,0.32815343,0.3904965,0.2544492,0.25793323,0.16205576,-0.0043085804,-0.32245788,0.37184563,0.3691581,0.31731015,0.24592356,0.19166699,0.13733092,0.06183152,0.014273563,0.009190565,-0.07647121,-0.10385416,-0.24547955,-0.24425524,-0.31740865,-0.32295287,-0.3678498,-0.23687328,-0.41008976,-0.4453758,-0.30541426,-0.27867293,-0.27049732,-0.25572294,-0.4053276,-0.44622457,-0.29587227,-0.38737473,-0.32302123,-0.40603542,-0.41101268,-0.43514073,-0.40313515,-0.48490995,-0.51035696,-0.5571319,-0.64751506,-0.6468215,-0.7393149,-0.6825344,-0.767384,-0.71150225,-0.42474687,-0.7836684,-0.7130122,0.04476863,-0.058190934,-0.063171804,-0.14767659,-0.17135,-0.30694944,-0.3498252,-0.35646912,-0.5492185,-0.5289746,-0.65560526,-0.64831907,-0.7367353,-0.7319262,-0.7798301,-0.7677056,-0.7550615,-0.7201124,-0.43611485,-0.648748,-0.6442257,-0.76866347,-0.73587143,-0.11845726,-0.14286762,-0.17161258,-0.17405236,-0.214062,-0.22641744,-0.2963196,-0.2552429,-0.3917365,-0.35690632,-0.48370284,-0.4133314,-0.56922734,-0.50639236,-0.6098559,-0.48536956,-0.63614714,-0.5259306,-0.3991899,-0.6008545,-0.5101779,-0.0059455503,-0.030383518,-0.024573445,-0.02198687,-0.04289051,-0.12922776,-0.085317045,-0.0035466775,-0.13692003,-0.14382254,-0.37177995,-0.31176195,-0.36854532,-0.47394234,-0.45976982,-0.54067785,-0.3721981
