,flop,suitedness,pairness,connectedness,high_low_texture,high_card,straightness
10428,"('4h', '9d', 'Ac')",0.0,0.0,0.0,1.0,12.0,0.0
10429,"('4h', '9d', 'Ad')",1.0,0.0,0.0,1.0,12.0,0.0
10430,"('4h', 'Ts', 'Th')",1.0,2.0,0.0,2.0,8.0,0.0
10431,"('4h', 'Ts', 'Tc')",0.0,2.0,0.0,2.0,8.0,0.0
10432,"('4h', 'Ts', 'Td')",0.0,2.0,0.0,2.0,8.0,0.0
10433,"('4h', 'Ts', 'Js')",1.0,0.0,1.0,2.0,9.0,0.0
10434,"('4h', 'Ts', 'Jh')",1.0,0.0,1.0,2.0,9.0,0.0
10435,"('4h', 'Ts', 'Jc')",0.0,0.0,1.0,2.0,9.0,0.0
10436,"('4h', 'Ts', 'Jd')",0.0,0.0,1.0,2.0,9.0,0.0
10437,"('4h', 'Ts', 'Qs')",1.0,0.0,0.0,2.0,10.0,0.0
10438,"('4h', 'Ts', 'Qh')",1.0,0.0,0.0,2.0,10.0,0.0
10439,"('4h', 'Ts', 'Qc')",0.0,0.0,0.0,2.0,10.0,0.0
10440,"('4h', 'Ts', 'Qd')",0.0,0.0,0.0,2.0,10.0,0.0
10441,"('4h', 'Ts', 'Ks')",1.0,0.0,0.0,2.0,11.0,0.0
10442,"('4h', 'Ts', 'Kh')",1.0,0.0,0.0,2.0,11.0,0.0
10443,"('4h', 'Ts', 'Kc')",0.0,0.0,0.0,2.0,11.0,0.0
10444,"('4h', 'Ts', 'Kd')",0.0,0.0,0.0,2.0,11.0,0.0
10445,"('4h', 'Ts', 'As')",1.0,0.0,0.0,2.0,12.0,0.0
10446,"('4h', 'Ts', 'Ah')",1.0,0.0,0.0,2.0,12.0,0.0
10447,"('4h', 'Ts', 'Ac')",0.0,0.0,0.0,2.0,12.0,0.0
10448,"('4h', 'Ts', 'Ad')",0.0,0.0,0.0,2.0,12.0,0.0
10449,"('4h', 'Th', 'Tc')",1.0,2.0,0.0,2.0,8.0,0.0
10450,"('4h', 'Th', 'Td')",1.0,2.0,0.0,2.0,8.0,0.0
10451,"('4h', 'Th', 'Js')",1.0,0.0,1.0,2.0,9.0,0.0
10452,"('4h', 'Th', 'Jh')",2.0,0.0,1.0,2.0,9.0,0.0
10453,"('4h', 'Th', 'Jc')",1.0,0.0,1.0,2.0,9.0,0.0
10454,"('4h', 'Th', 'Jd')",1.0,0.0,1.0,2.0,9.0,0.0
10455,"('4h', 'Th', 'Qs')",1.0,0.0,0.0,2.0,10.0,0.0
10456,"('4h', 'Th', 'Qh')",2.0,0.0,0.0,2.0,10.0,0.0
10457,"('4h', 'Th', 'Qc')",1.0,0.0,0.0,2.0,10.0,0.0
10458,"('4h', 'Th', 'Qd')",1.0,0.0,0.0,2.0,10.0,0.0
10459,"('4h', 'Th', 'Ks')",1.0,0.0,0.0,2.0,11.0,0.0
10460,"('4h', 'Th', 'Kh')",2.0,0.0,0.0,2.0,11.0,0.0
10461,"('4h', 'Th', 'Kc')",1.0,0.0,0.0,2.0,11.0,0.0
10462,"('4h', 'Th', 'Kd')",1.0,0.0,0.0,2.0,11.0,0.0
10463,"('4h', 'Th', 'As')",1.0,0.0,0.0,2.0,12.0,0.0
10464,"('4h', 'Th', 'Ah')",2.0,0.0,0.0,2.0,12.0,0.0
10465,"('4h', 'Th', 'Ac')",1.0,0.0,0.0,2.0,12.0,0.0
10466,"('4h', 'Th', 'Ad')",1.0,0.0,0.0,2.0,12.0,0.0
10467,"('4h', 'Tc', 'Td')",0.0,2.0,0.0,2.0,8.0,0.0
10468,"('4h', 'Tc', 'Js')",0.0,0.0,1.0,2.0,9.0,0.0
10469,"('4h', 'Tc', 'Jh')",1.0,0.0,1.0,2.0,9.0,0.0
10470,"('4h', 'Tc', 'Jc')",1.0,0.0,1.0,2.0,9.0,0.0
10471,"('4h', 'Tc', 'Jd')",0.0,0.0,1.0,2.0,9.0,0.0
10472,"('4h', 'Tc', 'Qs')",0.0,0.0,0.0,2.0,10.0,0.0
10473,"('4h', 'Tc', 'Qh')",1.0,0.0,0.0,2.0,10.0,0.0
10474,"('4h', 'Tc', 'Qc')",1.0,0.0,0.0,2.0,10.0,0.0
10475,"('4h', 'Tc', 'Qd')",0.0,0.0,0.0,2.0,10.0,0.0
10476,"('4h', 'Tc', 'Ks')",0.0,0.0,0.0,2.0,11.0,0.0
10477,"('4h', 'Tc', 'Kh')",1.0,0.0,0.0,2.0,11.0,0.0
10478,"('4h', 'Tc', 'Kc')",1.0,0.0,0.0,2.0,11.0,0.0
10479,"('4h', 'Tc', 'Kd')",0.0,0.0,0.0,2.0,11.0,0.0
10480,"('4h', 'Tc', 'As')",0.0,0.0,0.0,2.0,12.0,0.0
10481,"('4h', 'Tc', 'Ah')",1.0,0.0,0.0,2.0,12.0,0.0
10482,"('4h', 'Tc', 'Ac')",1.0,0.0,0.0,2.0,12.0,0.0
10483,"('4h', 'Tc', 'Ad')",0.0,0.0,0.0,2.0,12.0,0.0
10484,"('4h', 'Td', 'Js')",0.0,0.0,1.0,2.0,9.0,0.0
10485,"('4h', 'Td', 'Jh')",1.0,0.0,1.0,2.0,9.0,0.0
10486,"('4h', 'Td', 'Jc')",0.0,0.0,1.0,2.0,9.0,0.0
10487,"('4h', 'Td', 'Jd')",1.0,0.0,1.0,2.0,9.0,0.0
10488,"('4h', 'Td', 'Qs')",0.0,0.0,0.0,2.0,10.0,0.0
10489,"('4h', 'Td', 'Qh')",1.0,0.0,0.0,2.0,10.0,0.0
10490,"('4h', 'Td', 'Qc')",0.0,0.0,0.0,2.0,10.0,0.0
10491,"('4h', 'Td', 'Qd')",1.0,0.0,0.0,2.0,10.0,0.0
10492,"('4h', 'Td', 'Ks')",0.0,0.0,0.0,2.0,11.0,0.0
10493,"('4h', 'Td', 'Kh')",1.0,0.0,0.0,2.0,11.0,0.0
10494,"('4h', 'Td', 'Kc')",0.0,0.0,0.0,2.0,11.0,0.0
10495,"('4h', 'Td', 'Kd')",1.0,0.0,0.0,2.0,11.0,0.0
10496,"('4h', 'Td', 'As')",0.0,0.0,0.0,2.0,12.0,0.0
10497,"('4h', 'Td', 'Ah')",1.0,0.0,0.0,2.0,12.0,0.0
10498,"('4h', 'Td', 'Ac')",0.0,0.0,0.0,2.0,12.0,0.0
10499,"('4h', 'Td', 'Ad')",1.0,0.0,0.0,2.0,12.0,0.0
10500,"('4h', 'Js', 'Jh')",1.0,3.0,0.0,2.0,9.0,0.0
10501,"('4h', 'Js', 'Jc')",0.0,3.0,0.0,2.0,9.0,0.0
10502,"('4h', 'Js', 'Jd')",0.0,3.0,0.0,2.0,9.0,0.0
10503,"('4h', 'Js', 'Qs')",1.0,0.0,1.0,2.0,10.0,0.0
10504,"('4h', 'Js', 'Qh')",1.0,0.0,1.0,2.0,10.0,0.0
10505,"('4h', 'Js', 'Qc')",0.0,0.0,1.0,2.0,10.0,0.0
10506,"('4h', 'Js', 'Qd')",0.0,0.0,1.0,2.0,10.0,0.0
10507,"('4h', 'Js', 'Ks')",1.0,0.0,0.0,2.0,11.0,0.0
10508,"('4h', 'Js', 'Kh')",1.0,0.0,0.0,2.0,11.0,0.0
10509,"('4h', 'Js', 'Kc')",0.0,0.0,0.0,2.0,11.0,0.0
10510,"('4h', 'Js', 'Kd')",0.0,0.0,0.0,2.0,11.0,0.0
10511,"('4h', 'Js', 'As')",1.0,0.0,0.0,2.0,12.0,0.0
10512,"('4h', 'Js', 'Ah')",1.0,0.0,0.0,2.0,12.0,0.0
10513,"('4h', 'Js', 'Ac')",0.0,0.0,0.0,2.0,12.0,0.0
10514,"('4h', 'Js', 'Ad')",0.0,0.0,0.0,2.0,12.0,0.0
10515,"('4h', 'Jh', 'Jc')",1.0,3.0,0.0,2.0,9.0,0.0
10516,"('4h', 'Jh', 'Jd')",1.0,3.0,0.0,2.0,9.0,0.0
10517,"('4h', 'Jh', 'Qs')",1.0,0.0,1.0,2.0,10.0,0.0
10518,"('4h', 'Jh', 'Qh')",2.0,0.0,1.0,2.0,10.0,0.0
10519,"('4h', 'Jh', 'Qc')",1.0,0.0,1.0,2.0,10.0,0.0
10520,"('4h', 'Jh', 'Qd')",1.0,0.0,1.0,2.0,10.0,0.0
10521,"('4h', 'Jh', 'Ks')",1.0,0.0,0.0,2.0,11.0,0.0
10522,"('4h', 'Jh', 'Kh')",2.0,0.0,0.0,2.0,11.0,0.0
10523,"('4h', 'Jh', 'Kc')",1.0,0.0,0.0,2.0,11.0,0.0
10524,"('4h', 'Jh', 'Kd')",1.0,0.0,0.0,2.0,11.0,0.0
10525,"('4h', 'Jh', 'As')",1.0,0.0,0.0,2.0,12.0,0.0
10526,"('4h', 'Jh', 'Ah')",2.0,0.0,0.0,2.0,12.0,0.0
10527,"('4h', 'Jh', 'Ac')",1.0,0.0,0.0,2.0,12.0,0.0
10528,"('4h', 'Jh', 'Ad')",1.0,0.0,0.0,2.0,12.0,0.0
10529,"('4h', 'Jc', 'Jd')",0.0,3.0,0.0,2.0,9.0,0.0
10530,"('4h', 'Jc', 'Qs')",0.0,0.0,1.0,2.0,10.0,0.0
10531,"('4h', 'Jc', 'Qh')",1.0,0.0,1.0,2.0,10.0,0.0
10532,"('4h', 'Jc', 'Qc')",1.0,0.0,1.0,2.0,10.0,0.0
10533,"('4h', 'Jc', 'Qd')",0.0,0.0,1.0,2.0,10.0,0.0
10534,"('4h', 'Jc', 'Ks')",0.0,0.0,0.0,2.0,11.0,0.0
10535,"('4h', 'Jc', 'Kh')",1.0,0.0,0.0,2.0,11.0,0.0
10536,"('4h', 'Jc', 'Kc')",1.0,0.0,0.0,2.0,11.0,0.0
10537,"('4h', 'Jc', 'Kd')",0.0,0.0,0.0,2.0,11.0,0.0
10538,"('4h', 'Jc', 'As')",0.0,0.0,0.0,2.0,12.0,0.0
10539,"('4h', 'Jc', 'Ah')",1.0,0.0,0.0,2.0,12.0,0.0
10540,"('4h', 'Jc', 'Ac')",1.0,0.0,0.0,2.0,12.0,0.0
10541,"('4h', 'Jc', 'Ad')",0.0,0.0,0.0,2.0,12.0,0.0
10542,"('4h', 'Jd', 'Qs')",0.0,0.0,1.0,2.0,10.0,0.0
10543,"('4h', 'Jd', 'Qh')",1.0,0.0,1.0,2.0,10.0,0.0
10544,"('4h', 'Jd', 'Qc')",0.0,0.0,1.0,2.0,10.0,0.0
10545,"('4h', 'Jd', 'Qd')",1.0,0.0,1.0,2.0,10.0,0.0
10546,"('4h', 'Jd', 'Ks')",0.0,0.0,0.0,2.0,11.0,0.0
10547,"('4h', 'Jd', 'Kh')",1.0,0.0,0.0,2.0,11.0,0.0
10548,"('4h', 'Jd', 'Kc')",0.0,0.0,0.0,2.0,11.0,0.0
10549,"('4h', 'Jd', 'Kd')",1.0,0.0,0.0,2.0,11.0,0.0
10550,"('4h', 'Jd', 'As')",0.0,0.0,0.0,2.0,12.0,0.0
10551,"('4h', 'Jd', 'Ah')",1.0,0.0,0.0,2.0,12.0,0.0
10552,"('4h', 'Jd', 'Ac')",0.0,0.0,0.0,2.0,12.0,0.0
10553,"('4h', 'Jd', 'Ad')",1.0,0.0,0.0,2.0,12.0,0.0
10554,"('4h', 'Qs', 'Qh')",1.0,3.0,0.0,2.0,10.0,0.0
10555,"('4h', 'Qs', 'Qc')",0.0,3.0,0.0,2.0,10.0,0.0
10556,"('4h', 'Qs', 'Qd')",0.0,3.0,0.0,2.0,10.0,0.0
10557,"('4h', 'Qs', 'Ks')",1.0,0.0,1.0,2.0,11.0,0.0
10558,"('4h', 'Qs', 'Kh')",1.0,0.0,1.0,2.0,11.0,0.0
10559,"('4h', 'Qs', 'Kc')",0.0,0.0,1.0,2.0,11.0,0.0
10560,"('4h', 'Qs', 'Kd')",0.0,0.0,1.0,2.0,11.0,0.0
10561,"('4h', 'Qs', 'As')",1.0,0.0,0.0,2.0,12.0,0.0
10562,"('4h', 'Qs', 'Ah')",1.0,0.0,0.0,2.0,12.0,0.0
10563,"('4h', 'Qs', 'Ac')",0.0,0.0,0.0,2.0,12.0,0.0
10564,"('4h', 'Qs', 'Ad')",0.0,0.0,0.0,2.0,12.0,0.0
10565,"('4h', 'Qh', 'Qc')",1.0,3.0,0.0,2.0,10.0,0.0
10566,"('4h', 'Qh', 'Qd')",1.0,3.0,0.0,2.0,10.0,0.0
10567,"('4h', 'Qh', 'Ks')",1.0,0.0,1.0,2.0,11.0,0.0
10568,"('4h', 'Qh', 'Kh')",2.0,0.0,1.0,2.0,11.0,0.0
10569,"('4h', 'Qh', 'Kc')",1.0,0.0,1.0,2.0,11.0,0.0
10570,"('4h', 'Qh', 'Kd')",1.0,0.0,1.0,2.0,11.0,0.0
10571,"('4h', 'Qh', 'As')",1.0,0.0,0.0,2.0,12.0,0.0
10572,"('4h', 'Qh', 'Ah')",2.0,0.0,0.0,2.0,12.0,0.0
10573,"('4h', 'Qh', 'Ac')",1.0,0.0,0.0,2.0,12.0,0.0
10574,"('4h', 'Qh', 'Ad')",1.0,0.0,0.0,2.0,12.0,0.0
10575,"('4h', 'Qc', 'Qd')",0.0,3.0,0.0,2.0,10.0,0.0
10576,"('4h', 'Qc', 'Ks')",0.0,0.0,1.0,2.0,11.0,0.0
10577,"('4h', 'Qc', 'Kh')",1.0,0.0,1.0,2.0,11.0,0.0
10578,"('4h', 'Qc', 'Kc')",1.0,0.0,1.0,2.0,11.0,0.0
10579,"('4h', 'Qc', 'Kd')",0.0,0.0,1.0,2.0,11.0,0.0
10580,"('4h', 'Qc', 'As')",0.0,0.0,0.0,2.0,12.0,0.0
10581,"('4h', 'Qc', 'Ah')",1.0,0.0,0.0,2.0,12.0,0.0
10582,"('4h', 'Qc', 'Ac')",1.0,0.0,0.0,2.0,12.0,0.0
10583,"('4h', 'Qc', 'Ad')",0.0,0.0,0.0,2.0,12.0,0.0
10584,"('4h', 'Qd', 'Ks')",0.0,0.0,1.0,2.0,11.0,0.0
10585,"('4h', 'Qd', 'Kh')",1.0,0.0,1.0,2.0,11.0,0.0
10586,"('4h', 'Qd', 'Kc')",0.0,0.0,1.0,2.0,11.0,0.0
10587,"('4h', 'Qd', 'Kd')",1.0,0.0,1.0,2.0,11.0,0.0
10588,"('4h', 'Qd', 'As')",0.0,0.0,0.0,2.0,12.0,0.0
10589,"('4h', 'Qd', 'Ah')",1.0,0.0,0.0,2.0,12.0,0.0
10590,"('4h', 'Qd', 'Ac')",0.0,0.0,0.0,2.0,12.0,0.0
10591,"('4h', 'Qd', 'Ad')",1.0,0.0,0.0,2.0,12.0,0.0
10592,"('4h', 'Ks', 'Kh')",1.0,3.0,0.0,2.0,11.0,0.0
10593,"('4h', 'Ks', 'Kc')",0.0,3.0,0.0,2.0,11.0,0.0
10594,"('4h', 'Ks', 'Kd')",0.0,3.0,0.0,2.0,11.0,0.0
10595,"('4h', 'Ks', 'As')",1.0,0.0,1.0,2.0,12.0,0.0
10596,"('4h', 'Ks', 'Ah')",1.0,0.0,1.0,2.0,12.0,0.0
10597,"('4h', 'Ks', 'Ac')",0.0,0.0,1.0,2.0,12.0,0.0
10598,"('4h', 'Ks', 'Ad')",0.0,0.0,1.0,2.0,12.0,0.0
10599,"('4h', 'Kh', 'Kc')",1.0,3.0,0.0,2.0,11.0,0.0
10600,"('4h', 'Kh', 'Kd')",1.0,3.0,0.0,2.0,11.0,0.0
10601,"('4h', 'Kh', 'As')",1.0,0.0,1.0,2.0,12.0,0.0
10602,"('4h', 'Kh', 'Ah')",2.0,0.0,1.0,2.0,12.0,0.0
10603,"('4h', 'Kh', 'Ac')",1.0,0.0,1.0,2.0,12.0,0.0
10604,"('4h', 'Kh', 'Ad')",1.0,0.0,1.0,2.0,12.0,0.0
10605,"('4h', 'Kc', 'Kd')",0.0,3.0,0.0,2.0,11.0,0.0
10606,"('4h', 'Kc', 'As')",0.0,0.0,1.0,2.0,12.0,0.0
10607,"('4h', 'Kc', 'Ah')",1.0,0.0,1.0,2.0,12.0,0.0
10608,"('4h', 'Kc', 'Ac')",1.0,0.0,1.0,2.0,12.0,0.0
10609,"('4h', 'Kc', 'Ad')",0.0,0.0,1.0,2.0,12.0,0.0
10610,"('4h', 'Kd', 'As')",0.0,0.0,1.0,2.0,12.0,0.0
10611,"('4h', 'Kd', 'Ah')",1.0,0.0,1.0,2.0,12.0,0.0
10612,"('4h', 'Kd', 'Ac')",0.0,0.0,1.0,2.0,12.0,0.0
10613,"('4h', 'Kd', 'Ad')",1.0,0.0,1.0,2.0,12.0,0.0
10614,"('4h', 'As', 'Ah')",1.0,3.0,0.0,2.0,12.0,0.0
10615,"('4h', 'As', 'Ac')",0.0,3.0,0.0,2.0,12.0,0.0
10616,"('4h', 'As', 'Ad')",0.0,3.0,0.0,2.0,12.0,0.0
10617,"('4h', 'Ah', 'Ac')",1.0,3.0,0.0,2.0,12.0,0.0
10618,"('4h', 'Ah', 'Ad')",1.0,3.0,0.0,2.0,12.0,0.0
10619,"('4h', 'Ac', 'Ad')",0.0,3.0,0.0,2.0,12.0,0.0
10620,"('4c', '4d', '5s')",0.0,1.0,1.0,0.0,3.0,0.0
10621,"('4c', '4d', '5h')",0.0,1.0,1.0,0.0,3.0,0.0
10622,"('4c', '4d', '5c')",1.0,1.0,1.0,0.0,3.0,0.0
10623,"('4c', '4d', '5d')",1.0,1.0,1.0,0.0,3.0,0.0
10624,"('4c', '4d', '6s')",0.0,1.0,0.0,0.0,4.0,0.0
10625,"('4c', '4d', '6h')",0.0,1.0,0.0,0.0,4.0,0.0
10626,"('4c', '4d', '6c')",1.0,1.0,0.0,0.0,4.0,0.0
10627,"('4c', '4d', '6d')",1.0,1.0,0.0,0.0,4.0,0.0
10628,"('4c', '4d', '7s')",0.0,1.0,0.0,0.0,5.0,0.0
10629,"('4c', '4d', '7h')",0.0,1.0,0.0,0.0,5.0,0.0
10630,"('4c', '4d', '7c')",1.0,1.0,0.0,0.0,5.0,0.0
10631,"('4c', '4d', '7d')",1.0,1.0,0.0,0.0,5.0,0.0
10632,"('4c', '4d', '8s')",0.0,1.0,0.0,0.0,6.0,0.0
10633,"('4c', '4d', '8h')",0.0,1.0,0.0,0.0,6.0,0.0
10634,"('4c', '4d', '8c')",1.0,1.0,0.0,0.0,6.0,0.0
10635,"('4c', '4d', '8d')",1.0,1.0,0.0,0.0,6.0,0.0
10636,"('4c', '4d', '9s')",0.0,1.0,0.0,0.0,7.0,0.0
10637,"('4c', '4d', '9h')",0.0,1.0,0.0,0.0,7.0,0.0
10638,"('4c', '4d', '9c')",1.0,1.0,0.0,0.0,7.0,0.0
10639,"('4c', '4d', '9d')",1.0,1.0,0.0,0.0,7.0,0.0
10640,"('4c', '4d', 'Ts')",0.0,1.0,0.0,0.0,8.0,0.0
10641,"('4c', '4d', 'Th')",0.0,1.0,0.0,0.0,8.0,0.0
10642,"('4c', '4d', 'Tc')",1.0,1.0,0.0,0.0,8.0,0.0
10643,"('4c', '4d', 'Td')",1.0,1.0,0.0,0.0,8.0,0.0
10644,"('4c', '4d', 'Js')",0.0,1.0,0.0,0.0,9.0,0.0
10645,"('4c', '4d', 'Jh')",0.0,1.0,0.0,0.0,9.0,0.0
10646,"('4c', '4d', 'Jc')",1.0,1.0,0.0,0.0,9.0,0.0
10647,"('4c', '4d', 'Jd')",1.0,1.0,0.0,0.0,9.0,0.0
10648,"('4c', '4d', 'Qs')",0.0,1.0,0.0,0.0,10.0,0.0
10649,"('4c', '4d', 'Qh')",0.0,1.0,0.0,0.0,10.0,0.0
10650,"('4c', '4d', 'Qc')",1.0,1.0,0.0,0.0,10.0,0.0
10651,"('4c', '4d', 'Qd')",1.0,1.0,0.0,0.0,10.0,0.0
10652,"('4c', '4d', 'Ks')",0.0,1.0,0.0,0.0,11.0,0.0
10653,"('4c', '4d', 'Kh')",0.0,1.0,0.0,0.0,11.0,0.0
10654,"('4c', '4d', 'Kc')",1.0,1.0,0.0,0.0,11.0,0.0
10655,"('4c', '4d', 'Kd')",1.0,1.0,0.0,0.0,11.0,0.0
10656,"('4c', '4d', 'As')",0.0,1.0,0.0,0.0,12.0,0.0
10657,"('4c', '4d', 'Ah')",0.0,1.0,0.0,0.0,12.0,0.0
10658,"('4c', '4d', 'Ac')",1.0,1.0,0.0,0.0,12.0,0.0
10659,"('4c', '4d', 'Ad')",1.0,1.0,0.0,0.0,12.0,0.0
10660,"('4c', '5s', '5h')",0.0,1.0,1.0,0.0,3.0,0.0
10661,"('4c', '5s', '5c')",1.0,1.0,1.0,0.0,3.0,0.0
10662,"('4c', '5s', '5d')",0.0,1.0,1.0,0.0,3.0,0.0
10663,"('4c', '5s', '6s')",1.0,0.0,2.0,0.0,4.0,3.0
10664,"('4c', '5s', '6h')",0.0,0.0,2.0,0.0,4.0,3.0
10665,"('4c', '5s', '6c')",1.0,0.0,2.0,0.0,4.0,3.0
10666,"('4c', '5s', '6d')",0.0,0.0,2.0,0.0,4.0,3.0
10667,"('4c', '5s', '7s')",1.0,0.0,1.0,0.0,5.0,2.0
10668,"('4c', '5s', '7h')",0.0,0.0,1.0,0.0,5.0,2.0
10669,"('4c', '5s', '7c')",1.0,0.0,1.0,0.0,5.0,2.0
10670,"('4c', '5s', '7d')",0.0,0.0,1.0,0.0,5.0,2.0
10671,"('4c', '5s', '8s')",1.0,0.0,1.0,0.0,6.0,1.0
10672,"('4c', '5s', '8h')",0.0,0.0,1.0,0.0,6.0,1.0
10673,"('4c', '5s', '8c')",1.0,0.0,1.0,0.0,6.0,1.0
10674,"('4c', '5s', '8d')",0.0,0.0,1.0,0.0,6.0,1.0
10675,"('4c', '5s', '9s')",1.0,0.0,1.0,0.0,7.0,0.0
10676,"('4c', '5s', '9h')",0.0,0.0,1.0,0.0,7.0,0.0
10677,"('4c', '5s', '9c')",1.0,0.0,1.0,0.0,7.0,0.0
10678,"('4c', '5s', '9d')",0.0,0.0,1.0,0.0,7.0,0.0
10679,"('4c', '5s', 'Ts')",1.0,0.0,1.0,0.0,8.0,0.0
10680,"('4c', '5s', 'Th')",0.0,0.0,1.0,0.0,8.0,0.0
10681,"('4c', '5s', 'Tc')",1.0,0.0,1.0,0.0,8.0,0.0
10682,"('4c', '5s', 'Td')",0.0,0.0,1.0,0.0,8.0,0.0
10683,"('4c', '5s', 'Js')",1.0,0.0,1.0,0.0,9.0,0.0
10684,"('4c', '5s', 'Jh')",0.0,0.0,1.0,0.0,9.0,0.0
10685,"('4c', '5s', 'Jc')",1.0,0.0,1.0,0.0,9.0,0.0
10686,"('4c', '5s', 'Jd')",0.0,0.0,1.0,0.0,9.0,0.0
10687,"('4c', '5s', 'Qs')",1.0,0.0,1.0,0.0,10.0,0.0
10688,"('4c', '5s', 'Qh')",0.0,0.0,1.0,0.0,10.0,0.0
10689,"('4c', '5s', 'Qc')",1.0,0.0,1.0,0.0,10.0,0.0
10690,"('4c', '5s', 'Qd')",0.0,0.0,1.0,0.0,10.0,0.0
10691,"('4c', '5s', 'Ks')",1.0,0.0,1.0,0.0,11.0,0.0
10692,"('4c', '5s', 'Kh')",0.0,0.0,1.0,0.0,11.0,0.0
10693,"('4c', '5s', 'Kc')",1.0,0.0,1.0,0.0,11.0,0.0
10694,"('4c', '5s', 'Kd')",0.0,0.0,1.0,0.0,11.0,0.0
10695,"('4c', '5s', 'As')",1.0,0.0,1.0,0.0,12.0,1.0
10696,"('4c', '5s', 'Ah')",0.0,0.0,1.0,0.0,12.0,1.0
10697,"('4c', '5s', 'Ac')",1.0,0.0,1.0,0.0,12.0,1.0
10698,"('4c', '5s', 'Ad')",0.0,0.0,1.0,0.0,12.0,1.0
10699,"('4c', '5h', '5c')",1.0,1.0,1.0,0.0,3.0,0.0
10700,"('4c', '5h', '5d')",0.0,1.0,1.0,0.0,3.0,0.0
10701,"('4c', '5h', '6s')",0.0,0.0,2.0,0.0,4.0,3.0
10702,"('4c', '5h', '6h')",1.0,0.0,2.0,0.0,4.0,3.0
10703,"('4c', '5h', '6c')",1.0,0.0,2.0,0.0,4.0,3.0
10704,"('4c', '5h', '6d')",0.0,0.0,2.0,0.0,4.0,3.0
10705,"('4c', '5h', '7s')",0.0,0.0,1.0,0.0,5.0,2.0
10706,"('4c', '5h', '7h')",1.0,0.0,1.0,0.0,5.0,2.0
10707,"('4c', '5h', '7c')",1.0,0.0,1.0,0.0,5.0,2.0
10708,"('4c', '5h', '7d')",0.0,0.0,1.0,0.0,5.0,2.0
10709,"('4c', '5h', '8s')",0.0,0.0,1.0,0.0,6.0,1.0
10710,"('4c', '5h', '8h')",1.0,0.0,1.0,0.0,6.0,1.0
10711,"('4c', '5h', '8c')",1.0,0.0,1.0,0.0,6.0,1.0
10712,"('4c', '5h', '8d')",0.0,0.0,1.0,0.0,6.0,1.0
10713,"('4c', '5h', '9s')",0.0,0.0,1.0,0.0,7.0,0.0
10714,"('4c', '5h', '9h')",1.0,0.0,1.0,0.0,7.0,0.0
10715,"('4c', '5h', '9c')",1.0,0.0,1.0,0.0,7.0,0.0
10716,"('4c', '5h', '9d')",0.0,0.0,1.0,0.0,7.0,0.0
10717,"('4c', '5h', 'Ts')",0.0,0.0,1.0,0.0,8.0,0.0
10718,"('4c', '5h', 'Th')",1.0,0.0,1.0,0.0,8.0,0.0
10719,"('4c', '5h', 'Tc')",1.0,0.0,1.0,0.0,8.0,0.0
10720,"('4c', '5h', 'Td')",0.0,0.0,1.0,0.0,8.0,0.0
10721,"('4c', '5h', 'Js')",0.0,0.0,1.0,0.0,9.0,0.0
10722,"('4c', '5h', 'Jh')",1.0,0.0,1.0,0.0,9.0,0.0
10723,"('4c', '5h', 'Jc')",1.0,0.0,1.0,0.0,9.0,0.0
10724,"('4c', '5h', 'Jd')",0.0,0.0,1.0,0.0,9.0,0.0
10725,"('4c', '5h', 'Qs')",0.0,0.0,1.0,0.0,10.0,0.0
10726,"('4c', '5h', 'Qh')",1.0,0.0,1.0,0.0,10.0,0.0
10727,"('4c', '5h', 'Qc')",1.0,0.0,1.0,0.0,10.0,0.0
10728,"('4c', '5h', 'Qd')",0.0,0.0,1.0,0.0,10.0,0.0
10729,"('4c', '5h', 'Ks')",0.0,0.0,1.0,0.0,11.0,0.0
10730,"('4c', '5h', 'Kh')",1.0,0.0,1.0,0.0,11.0,0.0
10731,"('4c', '5h', 'Kc')",1.0,0.0,1.0,0.0,11.0,0.0
10732,"('4c', '5h', 'Kd')",0.0,0.0,1.0,0.0,11.0,0.0
10733,"('4c', '5h', 'As')",0.0,0.0,1.0,0.0,12.0,1.0
10734,"('4c', '5h', 'Ah')",1.0,0.0,1.0,0.0,12.0,1.0
10735,"('4c', '5h', 'Ac')",1.0,0.0,1.0,0.0,12.0,1.0
10736,"('4c', '5h', 'Ad')",0.0,0.0,1.0,0.0,12.0,1.0
10737,"('4c', '5c', '5d')",1.0,1.0,1.0,0.0,3.0,0.0
10738,"('4c', '5c', '6s')",1.0,0.0,2.0,0.0,4.0,3.0
10739,"('4c', '5c', '6h')",1.0,0.0,2.0,0.0,4.0,3.0
10740,"('4c', '5c', '6c')",2.0,0.0,2.0,0.0,4.0,3.0
10741,"('4c', '5c', '6d')",1.0,0.0,2.0,0.0,4.0,3.0
10742,"('4c', '5c', '7s')",1.0,0.0,1.0,0.0,5.0,2.0
10743,"('4c', '5c', '7h')",1.0,0.0,1.0,0.0,5.0,2.0
10744,"('4c', '5c', '7c')",2.0,0.0,1.0,0.0,5.0,2.0
10745,"('4c', '5c', '7d')",1.0,0.0,1.0,0.0,5.0,2.0
10746,"('4c', '5c', '8s')",1.0,0.0,1.0,0.0,6.0,1.0
10747,"('4c', '5c', '8h')",1.0,0.0,1.0,0.0,6.0,1.0
10748,"('4c', '5c', '8c')",2.0,0.0,1.0,0.0,6.0,1.0
